-222.0,-222.0,-222.0,-222.0,-222.0,-222.0,-222.0,-222.0,-222.0,-222.0,-222.0,-222.0,-222.0,-222.0,-222.0,-221.0,-220.0,-219.0,-217.0,-215.0,-213.0,-211.0,-208.0,-206.0,-204.0,-202.0,-200.0,-199.0,-198.0,-198.0,-198.0,-198.0,-198.0,-198.0,-198.0,-198.0,-198.0,-198.0,-198.0,-197.0,-196.0,-195.0,-194.0,-193.0,-193.0,-193.0,-193.0,-193.0,-193.0,-194.0,-195.0,-197.0,-198.0,-200.0,-202.0,-204.0,-206.0,-209.0,-213.0,-216.0,-219.0,-221.0,-223.0,-224.0,-225.0,-225.0,-225.0,-225.0,-225.0,-224.0,-223.0,-221.0,-219.0,-217.0,-215.0,-213.0,-211.0,-209.0,-208.0,-207.0,-206.0,-205.0,-204.0,-203.0,-203.0,-202.0,-201.0,-200.0,-199.0,-198.0,-197.0,-196.0,-195.0,-195.0,-195.0,-195.0,-195.0,-195.0,-195.0,-195.0,-195.0,-195.0,-195.0,-195.0,-195.0,-195.0,-195.0,-195.0,-195.0
-81.0,-81.0,-81.0,-81.0,-81.0,-81.0,-81.0,-81.0,-81.0,-81.0,-81.0,-81.0,-81.0,-81.0,-81.0,-81.0,-80.0,-79.0,-78.0,-77.0,-75.0,-74.0,-72.0,-70.0,-68.0,-67.0,-65.0,-64.0,-63.0,-63.0,-63.0,-63.0,-64.0,-65.0,-66.0,-68.0,-70.0,-73.0,-75.0,-78.0,-81.0,-85.0,-88.0,-91.0,-94.0,-97.0,-100.0,-104.0,-106.0,-109.0,-111.0,-113.0,-114.0,-115.0,-116.0,-117.0,-118.0,-120.0,-121.0,-121.0,-121.0,-120.0,-119.0,-118.0,-117.0,-117.0,-116.0,-114.0,-113.0,-112.0,-111.0,-110.0,-110.0,-109.0,-108.0,-107.0,-107.0,-106.0,-105.0,-104.0,-104.0,-103.0,-103.0,-102.0,-101.0,-100.0,-99.0,-98.0,-97.0,-96.0,-95.0,-95.0,-94.0,-94.0,-94.0,-94.0,-94.0,-94.0,-94.0,-94.0,-94.0,-94.0,-94.0,-94.0,-94.0,-94.0,-94.0,-94.0,-94.0
