-187.0,-186.0,-185.0,-184.0,-184.0,-184.0,-184.0,-184.0,-183.0,-183.0,-183.0,-183.0,-183.0,-182.0,-182.0,-182.0,-182.0,-182.0,-182.0,-184.0,-186.0,-191.0,-196.0,-206.0,-215.0,-228.0,-239.0,-247.0,-258.0,-267.0,-276.0,-278.0,-278.0,-276.0,-267.0,-251.0,-233.0,-202.0,-178.0,-147.0,-127.0,-121.0,-118.0,-118.0,-118.0,-119.0,-120.0,-122.0,-123.0,-124.0
116.0,115.0,114.0,113.0,112.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0,110.0,109.0,107.0,106.0,108.0,113.0,122.0,130.0,139.0,143.0,144.0,142.0,138.0,129.0,120.0,106.0,96.0,81.0,68.0,50.0,38.0,32.0,26.0,26.0,38.0,49.0,52.0,54.0,56.0,58.0,60.0,62.0,63.0,64.0,64.0
