-150.0,-150.0,-150.0,-150.0,-150.0,-150.0,-150.0,-150.0,-150.0,-150.0,-150.0,-150.0,-150.0,-150.0,-150.0,-150.0,-150.0,-150.0,-150.0,-150.0,-150.0,-149.0,-148.0,-146.0,-143.0,-141.0,-139.0,-138.0,-139.0,-140.0,-141.0,-142.0,-143.0,-144.0,-145.0,-146.0,-148.0,-150.0,-152.0,-154.0,-156.0,-158.0,-159.0,-161.0,-162.0,-164.0,-165.0,-166.0,-167.0,-169.0,-170.0,-170.0,-168.0,-165.0,-156.0,-149.0,-136.0,-123.0,-106.0,-94.0,-81.0,-75.0,-73.0,-75.0,-81.0,-89.0,-94.0,-100.0,-105.0,-114.0,-121.0,-129.0,-135.0,-141.0,-144.0,-146.0,-147.0,-147.0,-147.0,-147.0,-147.0,-146.0,-145.0,-144.0,-144.0,-144.0,-144.0,-144.0,-143.0,-142.0,-143.0,-144.0,-144.0,-145.0,-146.0,-147.0,-148.0,-149.0,-150.0,-150.0,-149.0,-146.0,-142.0,-132.0,-122.0,-107.0,-98.0,-95.0,-99.0,-105.0,-107.0,-107.0,-107.0,-107.0,-107.0
46.0,46.0,46.0,46.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,44.0,43.0,42.0,38.0,35.0,33.0,33.0,34.0,36.0,40.0,43.0,48.0,52.0,59.0,64.0,71.0,76.0,83.0,89.0,93.0,98.0,101.0,105.0,106.0,108.0,109.0,108.0,107.0,105.0,104.0,103.0,102.0,101.0,100.0,100.0,101.0,102.0,104.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,104.0,104.0,103.0,102.0,102.0,102.0,101.0,100.0,99.0,98.0,97.0,96.0,95.0,95.0,95.0,94.0,92.0,88.0,85.0,81.0,79.0,76.0,74.0,72.0,71.0,72.0,73.0,74.0,75.0,76.0,77.0,77.0,77.0,77.0,77.0,76.0,75.0,75.0,76.0,78.0,80.0,80.0,79.0,79.0,79.0,79.0,79.0,79.0
