-332.0,-332.0,-332.0,-332.0,-332.0,-332.0,-332.0,-332.0,-332.0,-332.0,-332.0,-332.0,-332.0,-332.0,-332.0,-332.0,-331.0,-330.0,-329.0,-328.0,-327.0,-327.0,-327.0,-327.0,-327.0,-327.0,-327.0,-327.0,-327.0,-327.0,-327.0,-327.0,-327.0,-327.0,-327.0,-327.0,-327.0,-327.0,-327.0,-327.0,-327.0,-327.0,-327.0,-327.0,-327.0,-327.0,-327.0,-327.0,-327.0,-327.0,-328.0,-329.0,-330.0,-330.0,-330.0,-330.0,-330.0,-330.0,-329.0,-328.0,-325.0,-321.0,-318.0,-314.0,-311.0,-308.0,-306.0,-304.0,-303.0,-301.0,-301.0,-300.0,-298.0,-297.0,-296.0,-296.0,-296.0,-295.0,-294.0,-293.0,-292.0,-291.0,-290.0,-290.0,-288.0,-285.0,-280.0,-275.0,-272.0,-271.0,-270.0,-269.0,-270.0,-270.0,-269.0,-268.0,-267.0,-265.0,-262.0,-260.0,-256.0,-252.0,-246.0,-242.0,-237.0,-234.0,-231.0,-228.0,-227.0,-229.0,-230.0,-236.0,-238.0,-236.0,-232.0,-225.0,-217.0,-200.0,-187.0,-181.0,-174.0,-168.0,-163.0,-161.0,-159.0,-158.0,-158.0,-158.0,-158.0,-159.0,-161.0
27.0,27.0,27.0,27.0,28.0,29.0,30.0,31.0,31.0,31.0,31.0,31.0,31.0,30.0,29.0,28.0,27.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,26.0,25.0,24.0,22.0,21.0,20.0,20.0,20.0,21.0,23.0,26.0,29.0,33.0,36.0,39.0,41.0,43.0,45.0,47.0,48.0,49.0,50.0,51.0,51.0,50.0,48.0,45.0,41.0,38.0,33.0,29.0,23.0,19.0,14.0,10.0,8.0,6.0,6.0,7.0,9.0,12.0,15.0,21.0,26.0,32.0,36.0,40.0,42.0,41.0,36.0,31.0,23.0,18.0,13.0,12.0,13.0,16.0,22.0,30.0,36.0,44.0,49.0,53.0,54.0,54.0,53.0,50.0,47.0,42.0,35.0,29.0,19.0,11.0,4.0,-0.0,-5.0,-8.0,-9.0,-7.0,-5.0,-1.0,3.0,8.0,11.0,14.0,16.0,18.0,19.0,20.0,21.0,21.0
