-353.0,-354.0,-355.0,-357.0,-360.0,-363.0,-364.0,-365.0,-366.0,-368.0,-372.0,-375.0,-380.0,-385.0,-393.0,-397.0,-393.0,-364.0,-322.0,-270.0,-245.0,-208.0,-182.0,-153.0,-141.0,-138.0,-137.0,-139.0,-141.0,-142.0,-144.0,-148.0,-152.0,-154.0,-158.0,-165.0,-179.0,-189.0,-205.0,-226.0,-236.0,-243.0,-244.0,-232.0,-220.0,-203.0,-191.0,-189.0,-196.0,-201.0,-203.0,-206.0,-212.0,-217.0,-225.0,-228.0,-222.0,-209.0,-184.0,-166.0,-150.0,-150.0,-168.0,-229.0,-298.0,-374.0,-412.0,-440.0,-448.0,-451.0,-447.0,-426.0,-360.0,-290.0,-186.0,-107.0,-75.0,-49.0,-44.0,-42.0,-44.0,-48.0,-52.0,-57.0,-60.0
-61.0,-62.0,-63.0,-64.0,-64.0,-64.0,-64.0,-65.0,-66.0,-67.0,-69.0,-70.0,-72.0,-75.0,-80.0,-85.0,-94.0,-106.0,-108.0,-102.0,-94.0,-79.0,-66.0,-43.0,-20.0,5.0,20.0,37.0,47.0,53.0,62.0,67.0,71.0,72.0,69.0,63.0,51.0,39.0,20.0,-2.0,-19.0,-42.0,-62.0,-90.0,-103.0,-107.0,-107.0,-107.0,-107.0,-106.0,-105.0,-105.0,-106.0,-108.0,-112.0,-118.0,-129.0,-141.0,-161.0,-173.0,-184.0,-185.0,-178.0,-150.0,-123.0,-95.0,-74.0,-45.0,-21.0,-5.0,4.0,4.0,8.0,19.0,31.0,19.0,0.0,-7.0,-5.0,-1.0,1.0,2.0,3.0,5.0,6.0
