-376.0,-377.0,-378.0,-379.0,-379.0,-380.0,-380.0,-380.0,-380.0,-380.0,-381.0,-381.0,-381.0,-381.0,-381.0,-381.0,-382.0,-383.0,-384.0,-386.0,-388.0,-391.0,-394.0,-398.0,-400.0,-392.0,-366.0,-338.0,-302.0,-279.0,-251.0,-234.0,-214.0,-200.0,-197.0,-197.0,-200.0,-200.0,-198.0,-195.0,-193.0,-190.0,-187.0,-180.0,-173.0,-172.0,-176.0,-183.0,-198.0,-218.0,-253.0,-279.0,-311.0,-334.0,-361.0,-378.0,-384.0,-389.0,-393.0,-395.0,-393.0,-388.0,-379.0,-369.0,-352.0,-339.0,-319.0,-298.0,-269.0,-250.0,-221.0,-195.0,-181.0,-166.0,-158.0,-149.0,-142.0,-140.0,-138.0,-138.0,-138.0,-138.0,-139.0,-139.0,-140.0
5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,1.0,-2.0,-10.0,-17.0,-27.0,-36.0,-41.0,-40.0,-33.0,-21.0,-11.0,6.0,25.0,38.0,52.0,58.0,62.0,64.0,63.0,60.0,52.0,42.0,26.0,14.0,-2.0,-14.0,-27.0,-33.0,-35.0,-37.0,-34.0,-26.0,-21.0,-17.0,-10.0,-5.0,0.0,3.0,5.0,4.0,-0.0,-5.0,-9.0,-14.0,-19.0,-26.0,-29.0,-30.0,-29.0,-23.0,-11.0,1.0,20.0,34.0,47.0,54.0,58.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0
