-137.0,-138.0,-138.0,-138.0,-139.0,-140.0,-141.0,-143.0,-148.0,-160.0,-171.0,-185.0,-191.0,-194.0,-192.0,-177.0,-156.0,-139.0,-116.0,-99.0,-81.0,-72.0,-67.0,-68.0,-70.0,-70.0,-68.0,-63.0,-59.0,-58.0,-62.0,-65.0,-67.0,-69.0,-74.0,-83.0,-108.0,-152.0,-187.0,-220.0,-229.0,-230.0,-230.0,-229.0,-225.0,-222.0,-221.0,-221.0,-221.0,-221.0,-221.0,-216.0,-211.0,-210.0,-208.0
66.0,67.0,67.0,67.0,67.0,67.0,67.0,68.0,72.0,81.0,92.0,109.0,120.0,126.0,123.0,113.0,96.0,80.0,62.0,55.0,49.0,44.0,37.0,35.0,39.0,51.0,62.0,76.0,86.0,98.0,107.0,110.0,108.0,102.0,90.0,79.0,56.0,14.0,-19.0,-47.0,-53.0,-53.0,-51.0,-47.0,-41.0,-37.0,-34.0,-32.0,-31.0,-31.0,-30.0,-27.0,-24.0,-22.0,-19.0
