16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,15.0,15.0,15.0,15.0,17.0,17.0,19.0,19.0,23.0,23.0,26.0,26.0,32.0,32.0,43.0,43.0,46.0,46.0,55.0,55.0,67.0,67.0,55.0,55.0,40.0,40.0,34.0,34.0,33.0,33.0,37.0,37.0,45.0,45.0,47.0,47.0,45.0,45.0,45.0,45.0,47.0,47.0,48.0,48.0,48.0,48.0,47.0,47.0,46.0,46.0,45.0,45.0,45.0,45.0,45.0,45.0,46.0,46.0,47.0,47.0,48.0,48.0,47.0,47.0,46.0,46.0,45.0,45.0,45.0,45.0,45.0,45.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0
24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,23.0,23.0,22.0,22.0,19.0,19.0,15.0,15.0,7.0,7.0,-2.0,-2.0,-16.0,-16.0,-28.0,-28.0,-46.0,-46.0,-62.0,-62.0,-89.0,-89.0,-109.0,-109.0,-128.0,-128.0,-161.0,-161.0,-186.0,-186.0,-198.0,-198.0,-207.0,-207.0,-207.0,-207.0,-202.0,-202.0,-200.0,-200.0,-203.0,-203.0,-205.0,-205.0,-204.0,-204.0,-203.0,-203.0,-203.0,-203.0,-204.0,-204.0,-205.0,-205.0,-205.0,-205.0,-205.0,-205.0,-205.0,-205.0,-205.0,-205.0,-205.0,-205.0,-205.0,-205.0,-205.0,-205.0,-205.0,-205.0,-205.0,-205.0,-205.0,-205.0,-205.0,-205.0,-205.0,-205.0,-205.0,-205.0,-205.0,-205.0,-205.0,-205.0,-205.0,-205.0,-205.0,-205.0,-205.0,-205.0,-205.0,-205.0,-205.0,-205.0,-205.0,-205.0,-205.0,-205.0,-205.0,-205.0,-205.0,-205.0,-205.0,-205.0,-205.0,-205.0,-205.0,-205.0,-205.0,-205.0,-205.0,-205.0,-205.0,-205.0,-205.0,-205.0,-205.0,-205.0,-205.0,-205.0,-205.0,-205.0
