-170.0,-170.0,-170.0,-171.0,-171.0,-171.0,-170.0,-169.0,-168.0,-164.0,-159.0,-149.0,-139.0,-123.0,-109.0,-89.0,-74.0,-63.0,-71.0,-88.0,-118.0,-142.0,-181.0,-214.0,-230.0,-244.0,-249.0,-254.0,-256.0,-257.0,-258.0,-258.0
154.0,154.0,154.0,154.0,154.0,154.0,154.0,155.0,156.0,158.0,160.0,163.0,163.0,157.0,145.0,119.0,95.0,63.0,37.0,22.0,9.0,6.0,10.0,12.0,13.0,18.0,22.0,27.0,30.0,34.0,38.0,40.0
