-305.0,-305.0,-305.0,-305.0,-305.0,-305.0,-305.0,-305.0,-305.0,-305.0,-305.0,-305.0,-305.0,-305.0,-305.0,-305.0,-305.0,-305.0,-305.0,-305.0,-307.0,-309.0,-310.0,-310.0,-311.0,-312.0,-311.0,-309.0,-309.0,-309.0,-308.0,-308.0,-308.0,-307.0,-307.0,-307.0,-306.0,-305.0,-304.0,-302.0,-301.0,-299.0,-297.0,-293.0,-290.0,-287.0,-285.0,-284.0,-281.0,-280.0,-278.0,-276.0,-272.0,-271.0,-270.0,-270.0,-269.0,-268.0,-268.0,-268.0,-269.0,-269.0
76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,75.0,74.0,72.0,69.0,63.0,58.0,51.0,46.0,41.0,38.0,36.0,35.0,34.0,34.0,35.0,36.0,38.0,39.0,41.0,42.0,44.0,46.0,48.0,49.0,50.0,51.0,51.0,50.0,48.0,45.0,42.0,38.0,35.0,31.0,29.0,28.0,28.0,29.0,30.0,31.0,32.0,32.0,32.0,32.0,32.0
