-137.0,-137.0,-137.0,-137.0,-137.0,-137.0,-137.0,-137.0,-137.0,-137.0,-137.0,-142.0,-146.0,-150.0,-153.0,-143.0,-131.0,-124.0,-122.0,-119.0,-119.0,-120.0,-120.0,-121.0,-122.0,-122.0,-122.0,-123.0,-123.0,-124.0,-125.0,-125.0,-125.0,-125.0,-125.0,-126.0,-127.0,-127.0,-127.0,-126.0,-126.0,-126.0,-126.0,-126.0
33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,34.0,34.0,25.0,3.0,-43.0,-69.0,-92.0,-95.0,-89.0,-87.0,-85.0,-82.0,-80.0,-79.0,-78.0,-76.0,-75.0,-74.0,-73.0,-72.0,-71.0,-71.0,-71.0,-70.0,-69.0,-69.0,-69.0,-69.0,-69.0,-69.0,-69.0,-69.0,-69.0,-69.0,-69.0
