-157.0,-157.0,-157.0,-156.0,-156.0,-156.0,-156.0,-156.0,-155.0,-155.0,-154.0,-154.0,-154.0,-153.0,-152.0,-149.0,-139.0,-124.0,-105.0,-103.0,-105.0,-106.0,-108.0,-113.0,-124.0,-145.0,-157.0,-174.0,-181.0,-178.0,-166.0,-134.0,-118.0,-115.0,-112.0,-114.0,-116.0,-116.0,-117.0,-119.0,-119.0,-119.0,-119.0,-121.0,-122.0,-122.0,-122.0,-122.0,-122.0,-123.0,-124.0,-124.0,-124.0,-124.0,-125.0,-125.0,-125.0
-79.0,-79.0,-79.0,-79.0,-79.0,-80.0,-82.0,-86.0,-90.0,-93.0,-93.0,-86.0,-72.0,-31.0,15.0,40.0,65.0,68.0,52.0,19.0,-16.0,-0.0,-2.0,-12.0,-18.0,-32.0,-45.0,-47.0,-46.0,-48.0,-48.0,-53.0,-58.0,-61.0,-59.0,-59.0,-60.0,-59.0,-59.0,-59.0,-58.0,-58.0,-57.0,-56.0,-56.0,-55.0,-54.0,-54.0,-54.0,-54.0,-55.0,-55.0,-54.0,-55.0,-55.0,-55.0,-55.0
