-172.0,-172.0,-172.0,-172.0,-172.0,-172.0,-172.0,-170.0,-167.0,-155.0,-146.0,-134.0,-131.0,-131.0,-127.0,-120.0,-105.0,-99.0,-93.0,-83.0,-76.0,-72.0,-72.0,-75.0,-77.0,-79.0,-81.0,-83.0,-84.0,-85.0,-85.0,-87.0,-87.0,-88.0,-89.0,-89.0,-89.0,-90.0,-90.0,-91.0,-92.0,-92.0,-92.0
3.0,3.0,3.0,4.0,5.0,6.0,9.0,10.0,-3.0,-51.0,-73.0,-60.0,-19.0,10.0,18.0,0.0,-54.0,-84.0,-63.0,-13.0,3.0,3.0,4.0,5.0,0.0,0.0,1.0,-1.0,-0.0,1.0,-0.0,0.0,-0.0,-1.0,-1.0,-0.0,-1.0,-1.0,-2.0,-2.0,-1.0,-1.0,-2.0
