-164.0,-164.0,-163.0,-162.0,-160.0,-158.0,-160.0,-160.0,-159.0,-168.0,-173.0,-170.0,-156.0,-149.0,-138.0,-127.0,-110.0,-103.0,-105.0,-103.0,-105.0,-107.0,-107.0,-108.0,-108.0,-108.0,-109.0,-109.0,-110.0,-111.0,-110.0,-110.0,-111.0,-110.0,-108.0,-108.0,-108.0,-108.0,-108.0,-108.0,-108.0,-108.0,-108.0,-108.0,-108.0,-108.0
23.0,24.0,25.0,26.0,31.0,38.0,28.0,-13.0,-53.0,-78.0,-68.0,-46.0,-22.0,2.0,17.0,3.0,-43.0,-70.0,-74.0,-76.0,-77.0,-75.0,-75.0,-73.0,-72.0,-72.0,-71.0,-70.0,-70.0,-68.0,-67.0,-68.0,-67.0,-66.0,-67.0,-66.0,-66.0,-67.0,-66.0,-66.0,-66.0,-65.0,-65.0,-65.0,-64.0,-64.0
