-159.0,-159.0,-158.0,-157.0,-155.0,-149.0,-143.0,-136.0,-132.0,-126.0,-121.0,-109.0,-98.0,-86.0,-80.0,-83.0,-103.0,-120.0,-137.0,-152.0,-167.0,-172.0,-176.0,-178.0,-179.0,-178.0,-177.0,-177.0,-177.0,-177.0,-177.0,-178.0,-178.0,-176.0,-176.0,-177.0,-177.0,-176.0,-176.0,-176.0,-175.0
39.0,41.0,42.0,40.0,37.0,30.0,15.0,-9.0,-22.0,-25.0,-24.0,-16.0,-5.0,2.0,4.0,3.0,-3.0,-12.0,-33.0,-43.0,-52.0,-57.0,-59.0,-60.0,-60.0,-60.0,-60.0,-60.0,-59.0,-59.0,-60.0,-59.0,-59.0,-59.0,-58.0,-58.0,-58.0,-58.0,-57.0,-57.0,-57.0
