-179.0,-178.0,-177.0,-177.0,-177.0,-176.0,-177.0,-177.0,-175.0,-175.0,-175.0,-180.0,-192.0,-201.0,-200.0,-176.0,-130.0,-126.0,-164.0,-203.0,-233.0,-192.0,-155.0,-142.0,-149.0,-157.0,-162.0,-166.0,-165.0,-165.0,-166.0,-165.0,-164.0,-165.0,-165.0,-165.0,-166.0,-167.0,-167.0,-167.0,-167.0,-167.0
50.0,50.0,50.0,50.0,49.0,46.0,25.0,-36.0,-81.0,-115.0,-89.0,-28.0,21.0,74.0,90.0,82.0,56.0,40.0,35.0,24.0,6.0,-4.0,-7.0,-9.0,-5.0,-7.0,-10.0,-8.0,-8.0,-9.0,-9.0,-10.0,-10.0,-10.0,-10.0,-10.0,-9.0,-9.0,-9.0,-8.0,-9.0,-9.0
