-237.0,-237.0,-237.0,-238.0,-239.0,-242.0,-246.0,-249.0,-245.0,-224.0,-201.0,-188.0,-183.0,-181.0,-182.0,-183.0,-183.0,-186.0,-183.0,-181.0,-179.0,-182.0,-184.0,-184.0,-187.0,-186.0,-187.0,-189.0,-189.0,-189.0,-192.0,-193.0,-193.0,-193.0,-191.0,-191.0,-191.0,-191.0,-192.0,-191.0,-189.0,-189.0,-190.0
6.0,6.0,6.0,6.0,5.0,3.0,-5.0,-14.0,-13.0,5.0,42.0,103.0,129.0,138.0,130.0,90.0,27.0,-49.0,-93.0,-109.0,-118.0,-118.0,-121.0,-122.0,-117.0,-117.0,-116.0,-112.0,-113.0,-112.0,-106.0,-103.0,-103.0,-102.0,-100.0,-99.0,-98.0,-97.0,-96.0,-95.0,-95.0,-95.0,-94.0
