-135.0,-136.0,-136.0,-137.0,-137.0,-138.0,-139.0,-139.0,-140.0,-140.0,-134.0,-128.0,-124.0,-122.0,-122.0,-123.0,-122.0,-120.0,-112.0,-95.0,-68.0,-60.0,-56.0,-68.0,-68.0,-65.0,-66.0,-69.0,-71.0,-72.0,-73.0,-75.0,-76.0,-76.0,-77.0,-79.0,-80.0,-80.0,-82.0,-82.0,-82.0,-83.0
17.0,18.0,19.0,20.0,20.0,21.0,22.0,25.0,25.0,-9.0,-47.0,-88.0,-93.0,-72.0,-25.0,7.0,33.0,35.0,4.0,-45.0,-108.0,-98.0,-65.0,-12.0,7.0,16.0,20.0,17.0,15.0,14.0,10.0,10.0,11.0,10.0,9.0,9.0,9.0,9.0,8.0,7.0,8.0,8.0
