-101.0,-100.0,-99.0,-98.0,-96.0,-95.0,-94.0,-95.0,-103.0,-123.0,-159.0,-177.0,-180.0,-163.0,-139.0,-109.0,-102.0,-106.0,-106.0,-106.0,-108.0,-110.0,-109.0,-109.0,-111.0,-112.0,-112.0,-113.0,-113.0,-112.0,-113.0,-114.0,-113.0
30.0,30.0,29.0,29.0,28.0,28.0,28.0,28.0,30.0,33.0,28.0,1.0,-42.0,-60.0,-60.0,-61.0,-56.0,-50.0,-49.0,-48.0,-46.0,-44.0,-43.0,-42.0,-42.0,-42.0,-42.0,-42.0,-42.0,-43.0,-42.0,-41.0,-41.0
