-163.0,-163.0,-163.0,-163.0,-163.0,-163.0,-163.0,-163.0,-163.0,-164.0,-161.0,-161.0,-170.0,-172.0,-167.0,-171.0,-179.0,-178.0,-169.0,-147.0,-127.0,-113.0,-118.0,-142.0,-168.0,-174.0,-169.0,-158.0,-129.0,-104.0,-84.0,-79.0,-91.0,-113.0,-140.0,-159.0,-164.0,-169.0,-174.0,-176.0,-175.0,-176.0,-176.0,-176.0,-177.0,-176.0,-176.0,-177.0,-178.0,-178.0,-178.0,-180.0,-181.0,-181.0,-182.0,-183.0,-183.0,-183.0,-183.0
26.0,26.0,26.0,26.0,26.0,26.0,27.0,30.0,34.0,26.0,-22.0,-66.0,-101.0,-90.0,-63.0,-35.0,2.0,27.0,40.0,47.0,39.0,9.0,-8.0,-22.0,-24.0,-24.0,-14.0,-4.0,-2.0,-8.0,-26.0,-45.0,-67.0,-77.0,-78.0,-73.0,-69.0,-65.0,-64.0,-62.0,-60.0,-60.0,-59.0,-59.0,-59.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-61.0,-61.0
