-113.0,-113.0,-113.0,-113.0,-113.0,-113.0,-113.0,-113.0,-113.0,-113.0,-113.0,-113.0,-113.0,-113.0,-113.0,-113.0,-113.0,-113.0,-113.0,-113.0,-113.0,-113.0,-113.0,-113.0,-113.0,-113.0,-113.0,-113.0,-113.0,-113.0,-113.0,-113.0,-113.0,-113.0,-113.0,-113.0,-113.0,-112.0,-111.0,-109.0,-108.0,-105.0,-102.0,-96.0,-92.0,-89.0,-82.0,-79.0,-78.0,-74.0,-72.0,-70.0,-62.0,-58.0,-52.0,-46.0,-32.0,-19.0,-0.0,15.0,21.0,30.0,32.0,32.0,32.0,30.0,27.0,25.0,24.0,22.0,20.0,17.0,14.0,11.0,6.0,3.0,-2.0,-5.0,-8.0,-10.0,-13.0,-15.0,-17.0,-19.0,-21.0,-22.0,-24.0,-25.0,-26.0,-27.0,-28.0,-29.0,-31.0,-33.0,-35.0,-37.0,-40.0,-43.0,-45.0,-48.0,-50.0,-52.0,-53.0,-55.0,-56.0,-57.0,-58.0,-60.0,-61.0,-62.0,-62.0,-62.0,-63.0,-66.0,-71.0,-78.0,-87.0,-96.0,-102.0,-111.0,-115.0,-120.0,-125.0,-130.0,-134.0,-142.0,-147.0,-148.0,-151.0,-150.0,-146.0,-143.0,-135.0,-127.0,-115.0,-103.0,-89.0,-79.0,-63.0,-53.0,-44.0,-36.0,-30.0,-26.0,-24.0,-21.0,-21.0,-21.0,-22.0,-24.0,-25.0,-26.0,-27.0,-27.0,-27.0,-27.0,-27.0,-28.0,-29.0,-30.0,-31.0,-32.0,-33.0,-34.0,-34.0,-34.0,-33.0,-33.0,-33.0,-33.0,-33.0
73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,72.0,71.0,70.0,68.0,65.0,62.0,56.0,50.0,41.0,31.0,22.0,9.0,0.0,-14.0,-24.0,-34.0,-42.0,-54.0,-64.0,-75.0,-81.0,-85.0,-83.0,-79.0,-69.0,-66.0,-66.0,-67.0,-68.0,-70.0,-72.0,-73.0,-74.0,-75.0,-76.0,-77.0,-77.0,-77.0,-77.0,-77.0,-76.0,-75.0,-74.0,-72.0,-71.0,-69.0,-68.0,-66.0,-64.0,-62.0,-60.0,-58.0,-56.0,-53.0,-51.0,-48.0,-45.0,-43.0,-41.0,-39.0,-37.0,-36.0,-34.0,-33.0,-32.0,-31.0,-30.0,-29.0,-28.0,-26.0,-24.0,-22.0,-20.0,-19.0,-16.0,-15.0,-14.0,-14.0,-13.0,-12.0,-10.0,-9.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-7.0,-5.0,-4.0,-2.0,0.0,3.0,7.0,12.0,15.0,20.0,24.0,28.0,31.0,34.0,36.0,37.0,38.0,38.0,38.0,38.0,37.0,37.0,37.0,37.0,37.0,36.0,35.0,34.0,34.0,34.0,33.0,31.0,30.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0
