-195.0,-195.0,-195.0,-195.0,-195.0,-195.0,-195.0,-195.0,-195.0,-195.0,-195.0,-195.0,-195.0,-195.0,-195.0,-195.0,-195.0,-195.0,-197.0,-199.0,-202.0,-204.0,-208.0,-209.0,-210.0,-209.0,-206.0,-203.0,-199.0,-194.0,-183.0,-175.0,-163.0,-155.0,-145.0,-139.0,-132.0,-129.0,-128.0,-128.0,-128.0,-133.0,-133.0,-129.0,-132.0,-132.0,-129.0,-126.0,-125.0,-121.0,-123.0,-123.0,-122.0,-123.0,-123.0,-122.0,-121.0,-119.0,-120.0,-118.0,-115.0,-115.0,-112.0,-110.0,-110.0,-109.0,-108.0,-107.0,-107.0,-106.0,-104.0,-104.0,-102.0,-101.0,-101.0,-100.0,-99.0,-99.0,-98.0,-97.0,-96.0,-96.0,-96.0,-95.0,-95.0,-95.0,-94.0,-94.0,-94.0,-93.0,-93.0,-93.0,-92.0,-91.0,-91.0
152.0,152.0,152.0,152.0,152.0,152.0,152.0,152.0,152.0,152.0,152.0,152.0,152.0,152.0,152.0,152.0,152.0,152.0,150.0,148.0,144.0,141.0,136.0,133.0,130.0,129.0,129.0,130.0,131.0,132.0,134.0,134.0,134.0,134.0,135.0,135.0,135.0,134.0,131.0,128.0,120.0,107.0,97.0,82.0,66.0,52.0,40.0,25.0,13.0,-1.0,-7.0,-9.0,-8.0,-5.0,-2.0,3.0,7.0,9.0,11.0,12.0,12.0,13.0,14.0,14.0,14.0,14.0,14.0,15.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0
