-368.0,-368.0,-368.0,-368.0,-368.0,-368.0,-368.0,-368.0,-368.0,-368.0,-368.0,-368.0,-366.0,-364.0,-361.0,-355.0,-348.0,-343.0,-338.0,-333.0,-331.0,-330.0,-331.0,-331.0,-328.0,-326.0,-323.0,-321.0,-320.0,-320.0,-318.0,-316.0,-313.0,-310.0,-307.0,-306.0,-304.0,-303.0,-301.0,-300.0,-298.0,-296.0,-293.0,-288.0,-284.0,-283.0,-279.0,-278.0,-278.0,-280.0,-279.0,-279.0,-280.0,-280.0,-280.0,-280.0,-281.0,-282.0,-283.0,-284.0,-285.0,-286.0,-286.0,-287.0,-287.0,-286.0,-286.0,-285.0,-285.0,-286.0,-287.0,-288.0,-288.0,-287.0,-285.0,-281.0,-280.0,-279.0,-276.0,-273.0,-271.0,-267.0,-265.0,-261.0,-257.0,-249.0,-243.0,-237.0,-233.0,-230.0,-229.0,-229.0,-227.0,-227.0,-229.0,-231.0,-233.0,-233.0,-232.0,-232.0,-233.0,-235.0,-237.0,-239.0,-241.0,-244.0,-246.0,-250.0,-252.0,-256.0,-260.0,-262.0,-263.0,-263.0,-263.0,-265.0,-266.0,-267.0,-268.0,-272.0,-276.0,-280.0,-283.0,-285.0,-287.0,-288.0,-286.0,-282.0,-279.0,-274.0,-270.0,-262.0,-256.0,-245.0,-237.0,-226.0,-211.0,-202.0,-189.0,-178.0,-168.0,-161.0,-155.0,-155.0,-158.0,-160.0,-162.0,-164.0,-169.0,-172.0,-174.0,-176.0,-177.0,-179.0,-179.0,-178.0,-181.0,-181.0,-181.0,-182.0,-182.0,-181.0,-180.0,-181.0,-180.0,-179.0,-180.0
-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-8.0,-9.0,-10.0,-11.0,-12.0,-15.0,-19.0,-24.0,-34.0,-43.0,-54.0,-63.0,-74.0,-82.0,-92.0,-98.0,-107.0,-114.0,-124.0,-130.0,-135.0,-138.0,-142.0,-145.0,-148.0,-150.0,-154.0,-157.0,-162.0,-166.0,-169.0,-172.0,-176.0,-175.0,-171.0,-166.0,-161.0,-153.0,-148.0,-142.0,-136.0,-132.0,-129.0,-125.0,-123.0,-120.0,-117.0,-113.0,-110.0,-106.0,-102.0,-98.0,-96.0,-94.0,-93.0,-92.0,-92.0,-92.0,-92.0,-91.0,-91.0,-90.0,-89.0,-88.0,-88.0,-87.0,-86.0,-84.0,-83.0,-82.0,-81.0,-81.0,-81.0,-79.0,-77.0,-74.0,-73.0,-71.0,-68.0,-68.0,-70.0,-73.0,-75.0,-77.0,-78.0,-80.0,-81.0,-83.0,-85.0,-87.0,-88.0,-90.0,-92.0,-94.0,-96.0,-98.0,-99.0,-100.0,-101.0,-102.0,-102.0,-102.0,-102.0,-102.0,-102.0,-102.0,-102.0,-101.0,-100.0,-99.0,-99.0,-98.0,-98.0,-99.0,-101.0,-104.0,-107.0,-112.0,-116.0,-122.0,-128.0,-137.0,-146.0,-154.0,-166.0,-175.0,-187.0,-194.0,-197.0,-197.0,-196.0,-195.0,-194.0,-192.0,-188.0,-185.0,-181.0,-178.0,-175.0,-173.0,-170.0,-168.0,-166.0,-165.0,-163.0,-162.0,-161.0,-160.0,-159.0,-158.0,-157.0,-157.0,-156.0
