-268.0,-268.0,-268.0,-268.0,-268.0,-268.0,-268.0,-268.0,-268.0,-268.0,-268.0,-268.0,-268.0,-268.0,-268.0,-269.0,-269.0,-268.0,-267.0,-266.0,-266.0,-268.0,-271.0,-277.0,-281.0,-287.0,-292.0,-295.0,-298.0,-300.0,-302.0,-303.0,-305.0,-306.0,-307.0,-307.0,-305.0,-303.0,-301.0,-297.0,-293.0,-291.0,-290.0,-289.0,-287.0,-286.0,-284.0,-284.0,-284.0,-284.0,-285.0,-286.0,-287.0,-287.0,-287.0,-286.0,-284.0,-283.0,-283.0,-283.0,-282.0,-281.0,-280.0,-280.0,-279.0,-278.0,-277.0,-276.0,-275.0,-274.0,-273.0,-272.0,-271.0,-271.0,-270.0,-270.0,-271.0,-272.0,-274.0,-275.0,-277.0,-279.0,-280.0,-281.0,-281.0,-281.0,-282.0,-282.0,-282.0,-281.0,-279.0,-277.0,-274.0,-271.0,-266.0,-262.0,-256.0,-253.0,-250.0,-249.0,-248.0,-247.0,-246.0,-246.0,-246.0,-246.0,-246.0,-247.0,-248.0,-249.0,-250.0,-251.0,-252.0,-253.0,-254.0,-255.0,-256.0,-257.0,-258.0,-258.0,-258.0,-258.0,-258.0,-258.0,-258.0,-258.0,-258.0,-258.0,-258.0
-17.0,-17.0,-17.0,-17.0,-17.0,-17.0,-17.0,-17.0,-17.0,-17.0,-17.0,-17.0,-17.0,-17.0,-17.0,-17.0,-17.0,-17.0,-17.0,-17.0,-18.0,-19.0,-20.0,-21.0,-22.0,-23.0,-23.0,-23.0,-23.0,-23.0,-23.0,-23.0,-24.0,-25.0,-26.0,-27.0,-29.0,-30.0,-32.0,-35.0,-40.0,-45.0,-52.0,-58.0,-66.0,-72.0,-79.0,-83.0,-87.0,-89.0,-91.0,-91.0,-91.0,-91.0,-91.0,-90.0,-89.0,-88.0,-88.0,-88.0,-88.0,-88.0,-88.0,-88.0,-88.0,-88.0,-88.0,-88.0,-88.0,-87.0,-85.0,-83.0,-80.0,-78.0,-75.0,-73.0,-71.0,-69.0,-67.0,-66.0,-64.0,-62.0,-60.0,-59.0,-58.0,-58.0,-57.0,-57.0,-57.0,-57.0,-57.0,-57.0,-58.0,-58.0,-59.0,-59.0,-59.0,-59.0,-59.0,-59.0,-58.0,-58.0,-58.0,-58.0,-58.0,-58.0,-58.0,-58.0,-58.0,-58.0,-58.0,-58.0,-58.0,-58.0,-58.0,-58.0,-58.0,-58.0,-58.0,-58.0,-58.0,-58.0,-58.0,-58.0,-58.0,-58.0,-58.0,-58.0,-58.0
