-112.0,-113.0,-113.0,-113.0,-113.0,-113.0,-113.0,-113.0,-113.0,-113.0,-113.0,-114.0,-115.0,-117.0,-116.0,-113.0,-111.0,-107.0,-93.0,-79.0,-60.0,-47.0,-40.0,-45.0,-68.0,-89.0,-113.0,-124.0,-121.0,-109.0,-92.0,-67.0,-55.0,-45.0,-45.0,-50.0,-53.0,-55.0,-59.0,-62.0,-65.0,-67.0,-73.0,-76.0,-77.0,-78.0,-79.0,-81.0,-82.0
9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,8.0,7.0,7.0,6.0,6.0,18.0,37.0,73.0,90.0,94.0,89.0,67.0,40.0,-7.0,-39.0,-60.0,-75.0,-77.0,-61.0,-50.0,-39.0,-36.0,-38.0,-41.0,-47.0,-52.0,-54.0,-54.0,-55.0,-55.0,-54.0,-54.0,-54.0,-54.0,-54.0,-54.0,-54.0,-54.0
