-107.0,-107.0,-107.0,-107.0,-107.0,-107.0,-107.0,-107.0,-107.0,-107.0,-107.0,-107.0,-107.0,-107.0,-108.0,-109.0,-110.0,-110.0,-109.0,-105.0,-101.0,-99.0,-97.0,-98.0,-100.0,-95.0,-88.0,-80.0,-72.0,-64.0,-54.0,-54.0,-55.0,-52.0,-48.0,-40.0,-26.0,-6.0,2.0,7.0,5.0,2.0,-1.0,-3.0,-6.0,-7.0,-7.0,-8.0,-9.0,-9.0
34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,36.0,37.0,40.0,51.0,58.0,59.0,58.0,38.0,4.0,-38.0,-55.0,-39.0,-6.0,18.0,42.0,46.0,33.0,-3.0,-35.0,-63.0,-53.0,-16.0,9.0,39.0,54.0,54.0,53.0,52.0,48.0,45.0,44.0,43.0,42.0,43.0
