-86.0,-86.0,-86.0,-86.0,-86.0,-86.0,-86.0,-86.0,-86.0,-87.0,-88.0,-90.0,-92.0,-94.0,-94.0,-95.0,-100.0,-103.0,-102.0,-97.0,-91.0,-90.0,-87.0,-82.0,-82.0,-81.0,-82.0,-87.0,-95.0,-107.0,-109.0,-97.0,-83.0,-56.0,-13.0,18.0,42.0,39.0,15.0,-15.0,-52.0,-71.0,-78.0,-85.0,-87.0,-86.0,-85.0,-85.0,-85.0,-84.0,-84.0,-85.0
87.0,88.0,88.0,88.0,89.0,89.0,89.0,90.0,90.0,90.0,90.0,90.0,90.0,89.0,89.0,94.0,100.0,104.0,107.0,98.0,57.0,8.0,-65.0,-113.0,-137.0,-138.0,-134.0,-103.0,-67.0,-16.0,27.0,78.0,96.0,107.0,106.0,92.0,54.0,26.0,6.0,2.0,-3.0,-5.0,-5.0,-5.0,-4.0,-3.0,-5.0,-5.0,-5.0,-7.0,-8.0,-8.0
