-83.0,-83.0,-83.0,-83.0,-83.0,-83.0,-83.0,-83.0,-83.0,-83.0,-83.0,-83.0,-83.0,-84.0,-85.0,-86.0,-77.0,-68.0,-57.0,-55.0,-49.0,-33.0,-28.0,-24.0,-20.0,-16.0,-12.0,-5.0,1.0,4.0,6.0,6.0,5.0,4.0,3.0,2.0
30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,32.0,41.0,50.0,54.0,33.0,-22.0,-63.0,-92.0,-108.0,-112.0,-108.0,-94.0,-62.0,-29.0,10.0,28.0,32.0,38.0,41.0,41.0,41.0,41.0,40.0
