-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,-69.0,-64.0,-56.0,-47.0,-23.0,-7.0,2.0,3.0,2.0,-1.0,-4.0,-8.0,-18.0,-27.0,-38.0,-35.0,-35.0,-37.0,-37.0,-38.0,-38.0,-38.0,-38.0,-39.0,-40.0,-40.0,-41.0
8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,7.0,3.0,6.0,18.0,63.0,98.0,116.0,120.0,118.0,112.0,96.0,75.0,36.0,-7.0,-39.0,-30.0,-26.0,-24.0,-23.0,-22.0,-22.0,-22.0,-21.0,-21.0,-21.0,-20.0,-19.0
