-98.0,-98.0,-98.0,-98.0,-98.0,-98.0,-98.0,-98.0,-98.0,-98.0,-99.0,-101.0,-105.0,-109.0,-117.0,-122.0,-121.0,-110.0,-86.0,-59.0,-39.0,-18.0,-11.0,-8.0,-14.0,-32.0,-48.0,-70.0,-89.0,-91.0,-79.0,-65.0,-42.0,-27.0,-16.0,-12.0,-11.0,-13.0,-14.0,-14.0,-14.0,-13.0,-13.0,-13.0
68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,67.0,66.0,66.0,68.0,69.0,68.0,66.0,65.0,66.0,67.0,70.0,71.0,67.0,59.0,35.0,16.0,-1.0,-16.0,-25.0,-27.0,-28.0,-30.0,-32.0,-32.0,-32.0,-34.0,-34.0,-34.0,-35.0,-35.0,-35.0,-35.0,-35.0
