-42.0,-42.0,-42.0,-42.0,-42.0,-42.0,-42.0,-42.0,-42.0,-42.0,-42.0,-42.0,-42.0,-42.0,-42.0,-42.0,-41.0,-40.0,-40.0,-46.0,-56.0,-66.0,-58.0,-33.0,-11.0,25.0,61.0,83.0,89.0,74.0,37.0,7.0,-17.0,-14.0,-5.0,3.0,10.0,23.0,35.0,40.0,27.0,-18.0,-50.0,-57.0,-34.0,-6.0,34.0,67.0,109.0,134.0,143.0,125.0,94.0,34.0,-4.0,-24.0,-25.0,-26.0,-29.0,-31.0,-31.0,-32.0,-34.0,-35.0,-37.0,-38.0,-39.0,-40.0
81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,82.0,84.0,85.0,83.0,79.0,47.0,14.0,-27.0,-49.0,-37.0,-0.0,35.0,84.0,105.0,107.0,100.0,66.0,33.0,19.0,4.0,-7.0,-18.0,-14.0,-2.0,8.0,12.0,6.0,-31.0,-81.0,-106.0,-118.0,-113.0,-93.0,-67.0,-26.0,10.0,27.0,26.0,16.0,-1.0,-8.0,-5.0,-3.0,-3.0,2.0,5.0,5.0,3.0,2.0,1.0,-1.0,-2.0
