-26.0,-25.0,-24.0,-24.0,-24.0,-24.0,-24.0,-24.0,-24.0,-24.0,-24.0,-24.0,-22.0,-16.0,-6.0,5.0,13.0,26.0,34.0,24.0,-5.0,-26.0,-44.0,-51.0,-39.0,-10.0,9.0,41.0,70.0,96.0,98.0,81.0,47.0,19.0,-8.0,-13.0,-7.0,-12.0,-17.0,-17.0,-17.0,-20.0,-22.0,-25.0,-26.0,-27.0,-28.0,-28.0,-28.0,-29.0,-29.0,-30.0
72.0,75.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,78.0,79.0,80.0,84.0,86.0,84.0,83.0,88.0,106.0,120.0,129.0,120.0,76.0,33.0,-26.0,-76.0,-90.0,-72.0,-45.0,-9.0,16.0,35.0,29.0,14.0,-23.0,-57.0,-94.0,-104.0,-95.0,-92.0,-92.0,-90.0,-88.0,-86.0,-85.0,-83.0,-82.0,-81.0,-80.0,-79.0,-79.0,-79.0
