-150.0,-150.0,-150.0,-150.0,-150.0,-150.0,-150.0,-150.0,-150.0,-150.0,-150.0,-150.0,-150.0,-150.0,-150.0,-150.0,-150.0,-150.0,-150.0,-150.0,-150.0,-150.0,-150.0,-150.0,-151.0,-153.0,-156.0,-159.0,-166.0,-173.0,-182.0,-193.0,-212.0,-226.0,-237.0,-252.0,-260.0,-274.0,-283.0,-289.0,-293.0,-296.0,-290.0,-282.0,-271.0,-259.0,-236.0,-219.0,-202.0,-186.0,-164.0,-151.0,-133.0,-116.0,-97.0,-84.0,-74.0,-63.0,-58.0,-54.0,-55.0,-60.0,-64.0,-70.0,-77.0,-84.0,-91.0,-98.0,-107.0,-116.0,-132.0,-144.0,-160.0,-167.0,-173.0,-175.0,-174.0,-172.0,-170.0,-169.0,-169.0,-169.0,-169.0,-169.0,-169.0,-169.0,-169.0,-169.0,-169.0,-169.0,-168.0,-168.0,-168.0,-168.0,-168.0,-168.0,-168.0,-168.0,-168.0,-167.0,-167.0,-167.0,-167.0,-167.0,-167.0,-167.0,-167.0,-167.0,-167.0,-167.0,-167.0,-167.0,-167.0,-167.0,-167.0,-167.0,-166.0,-166.0,-166.0,-166.0
217.0,217.0,217.0,217.0,217.0,217.0,217.0,217.0,217.0,217.0,217.0,217.0,217.0,217.0,217.0,217.0,217.0,217.0,217.0,217.0,217.0,217.0,217.0,217.0,216.0,214.0,210.0,207.0,203.0,196.0,189.0,180.0,159.0,149.0,136.0,112.0,102.0,85.0,70.0,52.0,42.0,30.0,16.0,4.0,-3.0,-8.0,-20.0,-26.0,-24.0,-24.0,-24.0,-20.0,-15.0,-10.0,-1.0,7.0,14.0,24.0,33.0,46.0,58.0,71.0,81.0,96.0,110.0,125.0,148.0,157.0,169.0,175.0,177.0,176.0,170.0,165.0,163.0,162.0,161.0,162.0,163.0,163.0,163.0,164.0,165.0,165.0,165.0,165.0,165.0,165.0,165.0,165.0,165.0,165.0,165.0,165.0,165.0,165.0,165.0,165.0,165.0,165.0,165.0,165.0,165.0,165.0,165.0,165.0,165.0,165.0,165.0,165.0,165.0,165.0,165.0,165.0,165.0,165.0,165.0,165.0,165.0,165.0
