-249.0,-249.0,-249.0,-249.0,-249.0,-249.0,-249.0,-249.0,-249.0,-249.0,-249.0,-249.0,-249.0,-249.0,-249.0,-249.0,-249.0,-249.0,-249.0,-248.0,-246.0,-242.0,-238.0,-233.0,-227.0,-222.0,-215.0,-211.0,-205.0,-201.0,-197.0,-195.0,-193.0,-192.0,-190.0,-188.0,-187.0,-187.0,-188.0,-189.0,-193.0,-197.0,-204.0,-209.0,-214.0,-219.0,-226.0,-232.0,-235.0,-237.0,-236.0,-232.0,-227.0,-218.0,-210.0,-199.0,-191.0,-181.0,-175.0,-170.0,-169.0,-169.0,-171.0,-176.0,-180.0,-185.0,-188.0,-190.0,-191.0,-191.0,-191.0,-189.0,-187.0,-184.0,-181.0,-176.0,-172.0,-166.0,-163.0,-159.0,-156.0,-153.0,-151.0,-148.0,-146.0,-145.0,-144.0,-144.0,-145.0,-146.0,-148.0,-151.0,-155.0,-158.0,-163.0,-167.0,-173.0,-177.0,-182.0,-185.0,-188.0,-189.0,-190.0,-190.0,-189.0,-188.0,-188.0,-188.0,-188.0,-188.0,-188.0,-188.0,-188.0,-188.0,-188.0,-188.0,-188.0,-188.0,-188.0,-189.0,-191.0,-192.0,-192.0,-191.0,-190.0,-190.0,-190.0,-190.0,-190.0,-190.0,-190.0,-190.0,-191.0
99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,98.0,97.0,95.0,93.0,89.0,85.0,79.0,74.0,66.0,58.0,52.0,45.0,40.0,36.0,33.0,30.0,28.0,26.0,25.0,23.0,22.0,21.0,20.0,19.0,20.0,22.0,24.0,28.0,31.0,36.0,40.0,45.0,50.0,53.0,57.0,60.0,64.0,66.0,68.0,70.0,70.0,70.0,69.0,67.0,64.0,61.0,58.0,55.0,52.0,51.0,50.0,50.0,50.0,51.0,52.0,52.0,52.0,52.0,53.0,53.0,53.0,53.0,52.0,51.0,50.0,49.0,47.0,46.0,44.0,42.0,39.0,37.0,34.0,32.0,31.0,29.0,27.0,25.0,24.0,23.0,22.0,20.0,19.0,17.0,16.0,16.0,15.0,13.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,13.0,13.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0,19.0,20.0,21.0,21.0,22.0,22.0,22.0
