-221.0,-221.0,-221.0,-221.0,-221.0,-221.0,-221.0,-220.0,-220.0,-219.0,-214.0,-206.0,-202.0,-199.0,-200.0,-198.0,-198.0,-197.0,-196.0,-194.0,-188.0,-185.0,-177.0,-175.0,-174.0,-175.0,-177.0,-177.0,-176.0,-176.0,-177.0,-177.0,-177.0
-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-10.0,-29.0,-51.0,-62.0,-65.0,-66.0,-66.0,-62.0,-55.0,-44.0,-34.0,-15.0,-6.0,-1.0,-1.0,2.0,4.0,2.0,1.0,2.0,0.0,-2.0,-2.0,-3.0
