-210.0,-210.0,-210.0,-210.0,-210.0,-210.0,-210.0,-210.0,-210.0,-210.0,-210.0,-206.0,-205.0,-208.0,-209.0,-210.0,-208.0,-203.0,-186.0,-176.0,-181.0,-184.0,-186.0,-187.0,-189.0,-194.0,-196.0,-193.0,-190.0,-191.0,-195.0,-200.0,-200.0,-200.0,-203.0,-208.0
-47.0,-47.0,-47.0,-47.0,-47.0,-47.0,-47.0,-47.0,-48.0,-47.0,-39.0,-12.0,4.0,10.0,2.0,-33.0,-76.0,-109.0,-147.0,-164.0,-163.0,-157.0,-152.0,-148.0,-140.0,-127.0,-124.0,-130.0,-134.0,-129.0,-120.0,-114.0,-113.0,-102.0,-89.0,-82.0
