-243.0,-243.0,-243.0,-243.0,-243.0,-243.0,-243.0,-243.0,-243.0,-243.0,-242.0,-233.0,-222.0,-224.0,-237.0,-242.0,-243.0,-250.0,-258.0,-254.0,-215.0,-171.0,-174.0,-209.0,-243.0,-257.0,-263.0,-264.0,-267.0,-278.0,-282.0,-276.0,-267.0,-235.0,-204.0,-201.0,-223.0,-245.0,-245.0,-235.0,-218.0,-209.0,-209.0,-209.0,-207.0,-209.0,-209.0,-206.0,-204.0,-203.0,-203.0,-202.0,-202.0
-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-7.0,-7.0,-7.0,-36.0,-72.0,-100.0,-93.0,-64.0,-40.0,-9.0,7.0,8.0,4.0,6.0,-1.0,-9.0,-15.0,-11.0,-12.0,-19.0,-20.0,-13.0,-12.0,-21.0,-34.0,-39.0,-37.0,-38.0,-45.0,-50.0,-56.0,-58.0,-60.0,-62.0,-62.0,-62.0,-60.0,-58.0,-61.0,-64.0,-68.0,-71.0,-75.0,-77.0,-78.0,-77.0
