-239.0,-239.0,-239.0,-239.0,-239.0,-239.0,-239.0,-239.0,-239.0,-239.0,-237.0,-223.0,-216.0,-215.0,-218.0,-229.0,-235.0,-237.0,-233.0,-226.0,-211.0,-201.0,-190.0,-186.0,-187.0,-189.0,-192.0,-196.0,-204.0,-213.0,-218.0,-224.0,-227.0,-225.0,-223.0,-222.0,-222.0
-45.0,-45.0,-45.0,-45.0,-45.0,-45.0,-45.0,-45.0,-45.0,-44.0,-58.0,-98.0,-118.0,-125.0,-113.0,-89.0,-70.0,-45.0,-28.0,-25.0,-27.0,-32.0,-48.0,-65.0,-93.0,-115.0,-138.0,-148.0,-146.0,-139.0,-132.0,-121.0,-117.0,-118.0,-118.0,-116.0,-115.0
