-220.0,-220.0,-220.0,-220.0,-220.0,-220.0,-220.0,-219.0,-219.0,-219.0,-219.0,-219.0,-219.0,-219.0,-219.0,-219.0,-219.0,-227.0,-238.0,-251.0,-260.0,-266.0,-273.0,-275.0,-278.0,-277.0,-272.0,-268.0,-259.0,-255.0,-256.0,-252.0,-244.0,-225.0,-214.0,-208.0,-203.0,-193.0,-190.0,-198.0,-207.0,-218.0,-227.0,-250.0,-265.0,-269.0,-278.0,-282.0,-278.0,-274.0,-273.0,-272.0,-269.0,-268.0
-18.0,-18.0,-18.0,-18.0,-18.0,-18.0,-18.0,-18.0,-18.0,-18.0,-18.0,-18.0,-18.0,-18.0,-18.0,-18.0,-18.0,-16.0,-13.0,-11.0,-9.0,-6.0,-3.0,-4.0,-5.0,-7.0,-12.0,-24.0,-47.0,-54.0,-54.0,-52.0,-50.0,-46.0,-42.0,-42.0,-48.0,-67.0,-78.0,-85.0,-87.0,-89.0,-84.0,-72.0,-63.0,-54.0,-39.0,-34.0,-32.0,-28.0,-25.0,-25.0,-27.0,-26.0
