-198.0,-198.0,-198.0,-198.0,-198.0,-198.0,-198.0,-198.0,-198.0,-198.0,-198.0,-198.0,-198.0,-198.0,-199.0,-199.0,-199.0,-199.0,-199.0,-199.0,-193.0,-182.0,-169.0,-166.0,-168.0,-173.0,-178.0,-184.0,-187.0,-187.0,-188.0,-192.0,-194.0,-194.0,-193.0,-193.0
-28.0,-28.0,-28.0,-28.0,-28.0,-28.0,-28.0,-28.0,-28.0,-28.0,-28.0,-28.0,-28.0,-27.0,-26.0,-25.0,-21.0,-17.0,-24.0,-49.0,-100.0,-130.0,-154.0,-164.0,-161.0,-147.0,-132.0,-115.0,-107.0,-97.0,-87.0,-76.0,-73.0,-76.0,-76.0,-74.0
