-175.0,-175.0,-175.0,-175.0,-175.0,-175.0,-175.0,-175.0,-175.0,-183.0,-201.0,-212.0,-214.0,-207.0,-196.0,-183.0,-178.0,-176.0,-174.0,-176.0,-178.0,-177.0,-176.0,-175.0,-167.0,-160.0,-165.0,-171.0,-169.0,-167.0,-168.0,-169.0,-171.0,-171.0,-170.0,-171.0
-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-4.0,-1.0,3.0,-4.0,-20.0,-44.0,-50.0,-43.0,-31.0,-20.0,-4.0,-0.0,-8.0,-22.0,-48.0,-73.0,-103.0,-106.0,-100.0,-97.0,-97.0,-95.0,-92.0,-85.0,-82.0,-81.0,-78.0,-71.0
