-293.0,-293.0,-293.0,-293.0,-293.0,-293.0,-293.0,-293.0,-293.0,-293.0,-290.0,-283.0,-271.0,-264.0,-257.0,-254.0,-259.0,-259.0,-249.0,-242.0,-236.0,-230.0,-228.0,-226.0,-226.0,-227.0,-228.0,-230.0,-232.0,-233.0
-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-24.0,-51.0,-84.0,-103.0,-117.0,-111.0,-85.0,-59.0,-40.0,-18.0,-4.0,11.0,17.0,21.0,21.0,19.0,17.0,15.0,12.0,10.0
