-233.0,-233.0,-233.0,-233.0,-233.0,-232.0,-232.0,-232.0,-232.0,-231.0,-230.0,-228.0,-220.0,-212.0,-207.0,-211.0,-223.0,-232.0,-237.0,-237.0,-231.0,-221.0,-199.0,-181.0,-176.0,-178.0,-182.0,-185.0,-186.0,-196.0,-205.0,-210.0,-215.0,-218.0,-217.0,-216.0,-216.0,-215.0,-214.0,-213.0
-23.0,-23.0,-23.0,-24.0,-25.0,-25.0,-25.0,-25.0,-25.0,-27.0,-35.0,-62.0,-93.0,-114.0,-125.0,-110.0,-77.0,-54.0,-31.0,-17.0,-3.0,-1.0,-6.0,-26.0,-47.0,-75.0,-98.0,-127.0,-143.0,-144.0,-137.0,-133.0,-130.0,-128.0,-125.0,-123.0,-120.0,-119.0,-121.0,-122.0
