-301.0,-301.0,-301.0,-301.0,-301.0,-301.0,-301.0,-301.0,-301.0,-301.0,-300.0,-297.0,-288.0,-276.0,-262.0,-258.0,-259.0,-259.0,-259.0,-247.0,-240.0,-238.0,-236.0,-236.0,-237.0,-237.0,-237.0,-238.0,-239.0,-239.0
-15.0,-15.0,-15.0,-15.0,-15.0,-15.0,-15.0,-15.0,-15.0,-15.0,-16.0,-23.0,-57.0,-83.0,-106.0,-110.0,-92.0,-67.0,-39.0,-24.0,-16.0,-9.0,-6.0,-2.0,-2.0,-6.0,-7.0,-9.0,-14.0,-16.0
