-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,-39.0,-38.0,-38.0,-37.0,-37.0,-36.0,-35.0,-35.0,-35.0,-34.0,-33.0,-32.0,-30.0,-29.0,-28.0,-28.0,-29.0,-30.0,-31.0,-32.0,-32.0,-32.0,-31.0,-29.0,-25.0,-21.0,-14.0,-8.0,0.0,6.0,15.0,21.0,29.0,35.0,42.0,47.0,51.0,52.0,52.0,51.0,47.0,43.0,35.0,26.0,19.0,11.0,3.0,-10.0,-18.0,-23.0,-25.0,-26.0,-27.0,-27.0,-27.0,-25.0,-23.0,-21.0,-19.0,-17.0,-16.0,-15.0,-15.0,-15.0,-15.0,-15.0,-14.0,-15.0,-16.0,-16.0,-16.0,-16.0,-16.0,-15.0,-15.0,-14.0,-13.0,-13.0
-0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,7.0,6.0,4.0,1.0,-4.0,-8.0,-15.0,-20.0,-27.0,-33.0,-41.0,-47.0,-56.0,-63.0,-72.0,-79.0,-88.0,-92.0,-95.0,-93.0,-89.0,-84.0,-75.0,-66.0,-60.0,-52.0,-47.0,-40.0,-35.0,-30.0,-27.0,-24.0,-23.0,-22.0,-22.0,-24.0,-26.0,-29.0,-32.0,-37.0,-41.0,-47.0,-52.0,-59.0,-63.0,-69.0,-74.0,-79.0,-82.0,-85.0,-87.0,-88.0,-89.0,-89.0,-89.0,-88.0,-88.0,-88.0,-87.0,-87.0,-87.0,-87.0,-87.0,-87.0,-87.0,-87.0,-87.0,-87.0,-87.0,-87.0,-88.0,-88.0,-89.0,-90.0,-91.0,-91.0,-91.0,-91.0,-91.0,-91.0,-91.0,-91.0,-91.0
