132.0,132.0,132.0,132.0,133.0,133.0,133.0,133.0,132.0,132.0,132.0,132.0,132.0,132.0,132.0,132.0,132.0,132.0,131.0,131.0,131.0,131.0,132.0,132.0,133.0,133.0,132.0,132.0,131.0,131.0,131.0,131.0,132.0,132.0,133.0,133.0,132.0,132.0,131.0,131.0,131.0,131.0,132.0,132.0,133.0,133.0,133.0,133.0,132.0,132.0,132.0,132.0,133.0,133.0,133.0,133.0,133.0,133.0,133.0,133.0,132.0,132.0,136.0,136.0,153.0,153.0,167.0,167.0,185.0,185.0,197.0,197.0,205.0,205.0,213.0,213.0,216.0,216.0,224.0,224.0,229.0,229.0,241.0,241.0,245.0,245.0,244.0,244.0,244.0,244.0,245.0,245.0,246.0,246.0,246.0,246.0,245.0,245.0,247.0,247.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,251.0,251.0,253.0,253.0,255.0,255.0,257.0,257.0,258.0,258.0,259.0,259.0,258.0,258.0,259.0,259.0,260.0,260.0,261.0,261.0,260.0,260.0,260.0,260.0,260.0,260.0,259.0,259.0,259.0,259.0,259.0,259.0,260.0,260.0
-220.0,-220.0,-220.0,-220.0,-220.0,-220.0,-220.0,-220.0,-220.0,-220.0,-220.0,-220.0,-220.0,-220.0,-220.0,-220.0,-220.0,-220.0,-220.0,-220.0,-220.0,-220.0,-220.0,-220.0,-220.0,-220.0,-220.0,-220.0,-220.0,-220.0,-220.0,-220.0,-220.0,-220.0,-220.0,-220.0,-220.0,-220.0,-220.0,-220.0,-220.0,-220.0,-220.0,-220.0,-220.0,-220.0,-220.0,-220.0,-220.0,-220.0,-220.0,-220.0,-220.0,-220.0,-220.0,-220.0,-220.0,-220.0,-221.0,-221.0,-226.0,-226.0,-235.0,-235.0,-243.0,-243.0,-238.0,-238.0,-227.0,-227.0,-223.0,-223.0,-215.0,-215.0,-202.0,-202.0,-190.0,-190.0,-166.0,-166.0,-145.0,-145.0,-109.0,-109.0,-84.0,-84.0,-63.0,-63.0,-48.0,-48.0,-40.0,-40.0,-33.0,-33.0,-30.0,-30.0,-26.0,-26.0,-23.0,-23.0,-19.0,-19.0,-17.0,-17.0,-16.0,-16.0,-14.0,-14.0,-13.0,-13.0,-13.0,-13.0,-14.0,-14.0,-13.0,-13.0,-13.0,-13.0,-13.0,-13.0,-13.0,-13.0,-14.0,-14.0,-15.0,-15.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0
