TIME,ELAPSED_SECONDS,PSTATE,acc_x,acc_y,acc_z,mag_x,mag_y,mag_z,gyr_x,gyr_y,gyr_z,lin_x,lin_y,lin_z,eul_x,eul_y,eul_z,qua_w,qua_x,qua_y,qua_z
6078220.0,96.442239,1.0,1.83,5.15,-8.1,7.56,-33.88,17.56,-0.75,-0.44,0.12,-0.08232118464075777,0.05658919209737401,0.035702201250018106,-133.35761077861147,-30.745789793742468,-20.21551264575777,-0.2358,-0.9183,-0.2651,-0.1755
6078257.0,96.476147,1.0,2.03,4.9,-8.15,7.56,-35.0,17.19,0.37,1.81,1.12,-0.05583298071489806,-0.2526048801298156,0.08623470780187859,-133.35761077861147,-30.733905595555413,-20.285355318851703,-0.2355,-0.9183,-0.265,-0.1761
6078289.0,96.5355,1.0,2.04,5.26,-8.25,7.56,-35.0,17.19,-0.31,2.06,0.06,0.04114543140271443,-0.023499428417752932,-0.18782121314273148,-133.32867360141205,-30.710138215163173,-20.343563363128435,-0.2357,-0.9182,-0.2648,-0.1766
6078324.0,96.539487,1.0,1.91,5.04,-8.18,7.25,-34.25,17.19,-1.12,-2.31,-0.88,-0.11492013415083824,-0.0959084056275345,0.01176894199338463,-133.32867360141205,-30.72202173608123,-20.30863790096007,-0.2359,-0.9182,-0.2649,-0.1763
6078359.0,96.56842,1.0,1.86,5.02,-8.05,6.5,-35.0,17.56,0.0,2.25,0.5,-0.10711797401648204,-0.03572689747268065,0.13970894667606792,-133.32867360141205,-30.733905595555413,-20.331921330362565,-0.2358,-0.9182,-0.265,-0.1765
6078394.0,96.611296,1.0,1.94,5.12,-8.11,6.5,-35.0,17.56,-1.06,0.12,1.06,-0.03676795221616658,-0.026404221592679467,0.02155669769715729,-133.32867360141205,-30.710138215163173,-20.36684806544824,-0.2359,-0.9182,-0.2648,-0.1768
6078429.0,96.675126,1.0,2.01,5.12,-8.3,7.56,-33.88,18.75,-1.0,0.19,0.56,-0.0696227412660938,-0.13141051169779516,-0.14937249652510332,-133.32867360141205,-30.68637218836855,-20.37849073526576,-0.236,-0.9182,-0.2646,-0.1769
6078464.0,96.70305,1.0,1.89,5.98,-8.79,7.56,-34.25,17.19,-4.25,-0.5,0.19,-0.05091225018418666,0.4037930255870458,-0.9836678421800169,-133.27085000109963,-30.66260751391823,-20.4134200209308,-0.2366,-0.918,-0.2644,-0.1772
6078498.0,96.732982,1.0,1.11,16.54,-8.33,7.25,-33.88,17.56,123.25,-27.5,-103.69,4.519582626792848,8.81564968947956,-5.879340355472344,-133.27085000109963,-32.329469794230796,-18.83183055191492,-0.23,-0.918,-0.2784,-0.1636
6078533.0,96.750922,1.0,3.19,0.84,-10.37,7.25,-33.88,17.56,255.63,-127.19,-139.5,-0.17898110677163936,-3.9493416232267298,-0.3318541552720067,-135.2162310052641,-38.100830311382886,-11.754779974813852,-0.168,-0.9246,-0.3264,-0.1024
6078572.0,96.788822,1.0,-0.78,-1.54,-3.15,9.5,-32.75,21.0,34.44,73.12,-46.38,-2.3671036312549227,-1.2625105119979225,7.418054679315789,-134.41089761229173,-40.461276767806375,-10.235170717586842,-0.1503,-0.9219,-0.3458,-0.0892
6078609.0,96.833702,1.0,0.03,4.43,-5.45,14.0,-27.87,23.75,-42.44,179.63,-6.75,0.7023911649378409,2.194880739716571,3.172085568943616,-131.6782993972313,-41.46433827740303,-16.477696648278283,-0.1473,-0.9124,-0.354,-0.1433
6078644.0,96.85265,1.0,3.36,3.14,-8.93,14.0,-27.87,23.75,86.81,194.81,-30.31,0.4366384770998897,-0.8720041187228916,-0.19050237741459064,-129.29752022162853,-43.209298755684706,-21.170698001897183,-0.1177,-0.9037,-0.3682,-0.1837
6078676.0,96.899528,1.0,3.61,1.69,-8.04,11.38,-27.5,25.5,85.0,150.44,-28.87,-0.31178883432518467,-1.1152836945383968,0.9078450238536551,-126.2513038466384,-45.709958605695505,-25.382826336621633,-0.0721,-0.892,-0.3884,-0.2197
6078713.0,96.918476,1.0,4.33,0.84,-7.5,8.38,-26.75,28.0,26.56,141.44,-15.63,-0.5704271983814115,-1.7445201051093338,1.3016066483047215,-123.79346416819726,-46.88143541316104,-28.671075748006672,-0.049,-0.8821,-0.3978,-0.2476
