-332.0,-332.0,-332.0,-332.0,-332.0,-332.0,-332.0,-332.0,-332.0,-331.0,-330.0,-330.0,-331.0,-332.0,-333.0,-334.0,-335.0,-336.0,-336.0,-336.0,-335.0,-335.0,-335.0,-334.0,-334.0,-333.0,-332.0,-332.0,-331.0,-329.0,-327.0,-326.0,-323.0,-321.0,-318.0,-315.0,-312.0,-310.0,-308.0,-307.0,-306.0,-305.0,-304.0,-303.0,-302.0,-302.0,-302.0,-303.0,-303.0,-303.0,-304.0,-305.0,-306.0,-306.0,-306.0,-306.0,-306.0,-306.0,-306.0,-307.0,-307.0,-306.0,-306.0,-306.0,-305.0,-305.0,-306.0,-306.0,-305.0,-305.0,-306.0,-306.0,-306.0,-307.0,-308.0,-310.0,-311.0,-312.0,-316.0,-319.0,-325.0,-332.0,-336.0,-340.0,-346.0,-349.0,-348.0,-347.0,-344.0,-342.0,-339.0,-333.0,-330.0,-326.0,-320.0,-317.0,-314.0,-309.0,-305.0,-301.0,-298.0,-295.0,-291.0,-289.0,-286.0,-285.0,-283.0,-282.0,-282.0,-281.0,-278.0,-277.0,-275.0,-275.0,-274.0,-273.0,-272.0,-270.0,-268.0,-266.0,-263.0,-259.0,-257.0,-257.0,-257.0,-257.0,-258.0,-258.0,-258.0,-259.0,-260.0,-260.0,-260.0,-261.0,-261.0
-31.0,-31.0,-31.0,-31.0,-31.0,-31.0,-31.0,-31.0,-31.0,-31.0,-31.0,-31.0,-31.0,-31.0,-31.0,-31.0,-31.0,-32.0,-33.0,-36.0,-40.0,-46.0,-50.0,-55.0,-61.0,-66.0,-69.0,-71.0,-73.0,-76.0,-78.0,-79.0,-79.0,-78.0,-75.0,-72.0,-68.0,-66.0,-63.0,-60.0,-57.0,-55.0,-52.0,-50.0,-48.0,-46.0,-45.0,-44.0,-43.0,-43.0,-43.0,-43.0,-44.0,-46.0,-47.0,-50.0,-54.0,-57.0,-61.0,-68.0,-73.0,-80.0,-84.0,-89.0,-95.0,-98.0,-102.0,-107.0,-113.0,-116.0,-123.0,-128.0,-133.0,-138.0,-144.0,-149.0,-158.0,-165.0,-167.0,-167.0,-164.0,-160.0,-155.0,-147.0,-140.0,-135.0,-131.0,-127.0,-124.0,-116.0,-111.0,-109.0,-108.0,-106.0,-103.0,-101.0,-99.0,-95.0,-93.0,-92.0,-90.0,-88.0,-86.0,-83.0,-80.0,-79.0,-75.0,-73.0,-73.0,-72.0,-71.0,-71.0,-70.0,-69.0,-68.0,-67.0,-65.0,-63.0,-62.0,-61.0,-59.0,-57.0,-55.0,-55.0,-55.0,-55.0,-55.0,-55.0,-55.0,-55.0,-55.0,-55.0,-55.0,-55.0,-55.0
