-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-255.0,-255.0,-254.0,-253.0,-252.0,-251.0,-247.0,-244.0,-238.0,-233.0,-232.0,-234.0,-232.0,-231.0,-231.0,-231.0,-231.0,-231.0,-231.0,-231.0,-231.0,-232.0,-234.0,-239.0,-242.0,-247.0,-253.0,-263.0,-273.0,-279.0,-289.0,-297.0,-305.0,-309.0,-312.0,-313.0,-312.0,-309.0,-305.0,-302.0,-297.0,-291.0,-283.0,-271.0,-259.0,-250.0,-244.0,-232.0,-227.0,-224.0,-219.0,-217.0,-218.0,-219.0,-220.0,-220.0,-220.0,-220.0,-220.0,-220.0,-220.0,-221.0,-222.0,-222.0,-222.0,-222.0,-222.0,-222.0,-222.0,-222.0,-222.0,-223.0,-223.0,-223.0,-223.0,-224.0,-224.0,-224.0,-224.0,-224.0,-224.0,-224.0,-225.0,-225.0,-225.0
-45.0,-45.0,-45.0,-45.0,-45.0,-45.0,-45.0,-45.0,-46.0,-46.0,-47.0,-48.0,-52.0,-62.0,-77.0,-94.0,-128.0,-153.0,-174.0,-188.0,-194.0,-197.0,-196.0,-195.0,-194.0,-193.0,-192.0,-191.0,-190.0,-184.0,-175.0,-161.0,-155.0,-149.0,-146.0,-144.0,-143.0,-144.0,-147.0,-148.0,-151.0,-154.0,-159.0,-164.0,-172.0,-179.0,-188.0,-197.0,-207.0,-213.0,-221.0,-229.0,-233.0,-232.0,-230.0,-227.0,-222.0,-217.0,-215.0,-213.0,-212.0,-212.0,-212.0,-212.0,-212.0,-212.0,-212.0,-212.0,-212.0,-212.0,-212.0,-212.0,-212.0,-212.0,-212.0,-212.0,-212.0,-212.0,-212.0,-212.0,-212.0,-212.0,-212.0,-212.0,-212.0,-212.0,-212.0,-212.0,-212.0,-212.0,-212.0,-212.0,-212.0
