91.0,91.0,91.0,91.0,92.0,92.0,93.0,93.0,95.0,95.0,97.0,97.0,99.0,99.0,99.0,99.0,98.0,98.0,96.0,96.0,88.0,88.0,71.0,71.0,60.0,60.0,47.0,47.0,37.0,37.0,20.0,20.0,14.0,14.0,11.0,11.0,8.0,8.0,10.0,10.0,-3.0,-3.0,-16.0,-16.0,-27.0,-27.0,-28.0,-28.0,-26.0,-26.0,-17.0,-17.0,-7.0,-7.0,1.0,1.0,-1.0,-1.0,-7.0,-7.0,-19.0,-19.0,-29.0,-29.0,2.0,2.0,14.0,14.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,8.0,8.0,6.0,6.0,3.0,3.0,-0.0,0.0,-4.0,-4.0,-9.0,-9.0,-10.0,-10.0,-8.0,-8.0,-12.0,-12.0,-15.0,-15.0,-12.0,-12.0,-15.0,-15.0,-17.0,-17.0,-18.0,-18.0,-19.0,-19.0,-23.0,-23.0,-25.0,-25.0,-26.0,-26.0,-26.0,-26.0,-28.0,-28.0,-29.0,-29.0,-31.0,-31.0,-33.0,-33.0,-33.0,-33.0,-32.0,-32.0,-31.0,-31.0,-33.0,-33.0,-34.0,-34.0,-34.0,-34.0,-34.0,-34.0,-34.0,-34.0,-34.0,-34.0,-34.0,-34.0,-34.0,-34.0,-33.0,-33.0,-33.0,-33.0
-168.0,-168.0,-168.0,-168.0,-169.0,-169.0,-170.0,-170.0,-171.0,-171.0,-173.0,-173.0,-175.0,-175.0,-177.0,-177.0,-180.0,-180.0,-187.0,-187.0,-192.0,-192.0,-201.0,-201.0,-212.0,-212.0,-227.0,-227.0,-237.0,-237.0,-251.0,-251.0,-262.0,-262.0,-270.0,-270.0,-279.0,-279.0,-283.0,-283.0,-286.0,-286.0,-284.0,-284.0,-279.0,-279.0,-279.0,-279.0,-285.0,-285.0,-293.0,-293.0,-296.0,-296.0,-295.0,-295.0,-292.0,-292.0,-288.0,-288.0,-288.0,-288.0,-289.0,-289.0,-287.0,-287.0,-289.0,-289.0,-291.0,-291.0,-288.0,-288.0,-285.0,-285.0,-284.0,-284.0,-286.0,-286.0,-287.0,-287.0,-290.0,-290.0,-293.0,-293.0,-294.0,-294.0,-296.0,-296.0,-297.0,-297.0,-298.0,-298.0,-299.0,-299.0,-301.0,-301.0,-301.0,-301.0,-302.0,-302.0,-304.0,-304.0,-306.0,-306.0,-306.0,-306.0,-307.0,-307.0,-307.0,-307.0,-307.0,-307.0,-307.0,-307.0,-308.0,-308.0,-309.0,-309.0,-309.0,-309.0,-310.0,-310.0,-311.0,-311.0,-311.0,-311.0,-312.0,-312.0,-313.0,-313.0,-313.0,-313.0,-313.0,-313.0,-314.0,-314.0,-315.0,-315.0,-315.0,-315.0,-315.0,-315.0,-317.0,-317.0,-317.0,-317.0,-317.0,-317.0
