-290.0,-290.0,-290.0,-290.0,-290.0,-290.0,-290.0,-290.0,-290.0,-290.0,-290.0,-290.0,-291.0,-291.0,-291.0,-291.0,-291.0,-291.0,-291.0,-291.0,-291.0,-291.0,-291.0,-291.0,-291.0,-291.0,-291.0,-291.0,-291.0,-291.0,-291.0,-291.0,-291.0,-291.0,-290.0,-290.0,-290.0,-290.0,-290.0,-290.0,-290.0,-290.0,-290.0,-290.0,-289.0,-289.0,-288.0,-288.0,-285.0,-285.0,-282.0,-282.0,-277.0,-277.0,-275.0,-275.0,-265.0,-265.0,-255.0,-255.0,-241.0,-241.0,-226.0,-226.0,-208.0,-208.0,-198.0,-198.0,-176.0,-176.0,-158.0,-158.0,-150.0,-150.0,-132.0,-132.0,-118.0,-118.0,-104.0,-104.0,-90.0,-90.0,-74.0,-74.0,-67.0,-67.0,-63.0,-63.0,-49.0,-49.0,-43.0,-43.0,-38.0,-38.0,-33.0,-33.0,-29.0,-29.0,-31.0,-31.0,-31.0,-31.0,-27.0,-27.0,-25.0,-25.0,-29.0,-29.0,-26.0,-26.0,-26.0,-26.0,-28.0,-28.0,-26.0,-26.0,-26.0,-26.0,-26.0,-26.0,-27.0,-27.0,-30.0,-30.0,-32.0,-32.0,-32.0,-32.0,-31.0,-31.0,-30.0,-30.0,-30.0,-30.0,-33.0,-33.0,-31.0,-31.0,-29.0,-29.0,-28.0,-28.0,-24.0,-24.0,-22.0,-22.0,-22.0,-22.0,-23.0,-23.0,-22.0,-22.0,-24.0,-24.0,-25.0,-25.0,-25.0,-25.0,-26.0,-26.0,-28.0,-28.0,-29.0,-29.0,-30.0,-30.0,-31.0,-31.0,-32.0,-32.0,-33.0,-33.0
-90.0,-90.0,-90.0,-90.0,-90.0,-90.0,-90.0,-90.0,-90.0,-90.0,-90.0,-90.0,-90.0,-90.0,-90.0,-90.0,-90.0,-90.0,-90.0,-90.0,-90.0,-90.0,-90.0,-90.0,-90.0,-90.0,-90.0,-90.0,-90.0,-90.0,-90.0,-90.0,-90.0,-90.0,-90.0,-90.0,-90.0,-90.0,-90.0,-90.0,-90.0,-90.0,-90.0,-90.0,-89.0,-89.0,-89.0,-89.0,-90.0,-90.0,-92.0,-92.0,-97.0,-97.0,-103.0,-103.0,-112.0,-112.0,-119.0,-119.0,-131.0,-131.0,-140.0,-140.0,-151.0,-151.0,-159.0,-159.0,-172.0,-172.0,-185.0,-185.0,-195.0,-195.0,-209.0,-209.0,-218.0,-218.0,-229.0,-229.0,-237.0,-237.0,-252.0,-252.0,-262.0,-262.0,-271.0,-271.0,-281.0,-281.0,-289.0,-289.0,-297.0,-297.0,-301.0,-301.0,-305.0,-305.0,-307.0,-307.0,-312.0,-312.0,-315.0,-315.0,-317.0,-317.0,-318.0,-318.0,-321.0,-321.0,-321.0,-321.0,-320.0,-320.0,-320.0,-320.0,-320.0,-320.0,-319.0,-319.0,-318.0,-318.0,-318.0,-318.0,-318.0,-318.0,-319.0,-319.0,-320.0,-320.0,-320.0,-320.0,-321.0,-321.0,-322.0,-322.0,-325.0,-325.0,-327.0,-327.0,-329.0,-329.0,-331.0,-331.0,-333.0,-333.0,-334.0,-334.0,-335.0,-335.0,-336.0,-336.0,-337.0,-337.0,-338.0,-338.0,-338.0,-338.0,-338.0,-338.0,-338.0,-338.0,-338.0,-338.0,-338.0,-338.0,-338.0,-338.0,-338.0,-338.0,-338.0,-338.0
