-292.0,-292.0,-292.0,-292.0,-292.0,-292.0,-292.0,-292.0,-293.0,-293.0,-293.0,-293.0,-293.0,-293.0,-293.0,-293.0,-293.0,-293.0,-293.0,-293.0,-293.0,-293.0,-293.0,-293.0,-293.0,-293.0,-293.0,-293.0,-293.0,-293.0,-294.0,-294.0,-295.0,-295.0,-296.0,-296.0,-296.0,-296.0,-296.0,-296.0,-295.0,-295.0,-293.0,-293.0,-294.0,-294.0,-294.0,-294.0,-290.0,-290.0,-285.0,-285.0,-272.0,-272.0,-258.0,-258.0,-238.0,-238.0,-222.0,-222.0,-203.0,-203.0,-191.0,-191.0,-185.0,-185.0,-175.0,-175.0,-155.0,-155.0,-149.0,-149.0,-136.0,-136.0,-102.0,-102.0,-72.0,-72.0,-55.0,-55.0,-56.0,-56.0,-58.0,-58.0,-58.0,-58.0,-53.0,-53.0,-51.0,-51.0,-55.0,-55.0,-64.0,-64.0,-71.0,-71.0,-80.0,-80.0,-86.0,-86.0,-94.0,-94.0,-100.0,-100.0,-105.0,-105.0,-105.0,-105.0,-104.0,-104.0,-102.0,-102.0,-98.0,-98.0,-93.0,-93.0,-87.0,-87.0,-84.0,-84.0,-80.0,-80.0,-77.0,-77.0,-75.0,-75.0,-75.0,-75.0,-77.0,-77.0,-81.0,-81.0,-84.0,-84.0,-88.0,-88.0
37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,36.0,36.0,34.0,34.0,29.0,29.0,23.0,23.0,10.0,10.0,-9.0,-9.0,-42.0,-42.0,-69.0,-69.0,-116.0,-116.0,-159.0,-159.0,-188.0,-188.0,-227.0,-227.0,-253.0,-253.0,-280.0,-280.0,-295.0,-295.0,-312.0,-312.0,-322.0,-322.0,-338.0,-338.0,-345.0,-345.0,-346.0,-346.0,-349.0,-349.0,-357.0,-357.0,-368.0,-368.0,-369.0,-369.0,-364.0,-364.0,-361.0,-361.0,-359.0,-359.0,-354.0,-354.0,-349.0,-349.0,-341.0,-341.0,-336.0,-336.0,-330.0,-330.0,-326.0,-326.0,-321.0,-321.0,-319.0,-319.0,-318.0,-318.0,-318.0,-318.0,-322.0,-322.0,-324.0,-324.0,-326.0,-326.0,-327.0,-327.0,-327.0,-327.0,-327.0,-327.0,-327.0,-327.0,-328.0,-328.0,-328.0,-328.0,-327.0,-327.0,-325.0,-325.0,-322.0,-322.0,-319.0,-319.0,-316.0,-316.0
