-212.0,-211.0,-211.0,-211.0,-210.0,-208.0,-208.0,-209.0,-212.0,-213.0,-210.0,-210.0,-217.0,-220.0,-221.0,-218.0,-220.0,-224.0,-223.0,-222.0,-221.0,-218.0,-215.0,-209.0,-200.0,-191.0,-171.0,-158.0,-142.0,-138.0,-148.0,-158.0,-172.0,-195.0,-209.0,-218.0,-224.0,-228.0,-226.0,-224.0,-224.0,-224.0,-224.0,-225.0,-225.0,-225.0,-225.0,-226.0,-226.0,-227.0,-228.0,-230.0,-231.0,-231.0,-231.0,-232.0,-232.0,-232.0,-232.0,-232.0,-232.0,-232.0,-231.0,-232.0,-233.0,-233.0,-233.0,-233.0,-233.0,-233.0,-234.0,-234.0
14.0,14.0,14.0,15.0,16.0,17.0,17.0,15.0,2.0,-33.0,-91.0,-121.0,-133.0,-132.0,-130.0,-125.0,-114.0,-95.0,-80.0,-54.0,-37.0,-19.0,5.0,19.0,29.0,36.0,35.0,22.0,-10.0,-33.0,-53.0,-60.0,-64.0,-61.0,-57.0,-49.0,-45.0,-43.0,-43.0,-43.0,-44.0,-44.0,-44.0,-44.0,-44.0,-43.0,-43.0,-43.0,-43.0,-43.0,-43.0,-42.0,-41.0,-41.0,-41.0,-41.0,-41.0,-41.0,-41.0,-41.0,-41.0,-41.0,-41.0,-41.0,-41.0,-41.0,-41.0,-41.0,-41.0,-41.0,-41.0,-41.0
