-362.0,-362.0,-362.0,-362.0,-362.0,-362.0,-362.0,-362.0,-362.0,-362.0,-360.0,-357.0,-355.0,-350.0,-337.0,-324.0,-302.0,-296.0,-295.0,-296.0,-298.0,-295.0,-291.0,-293.0,-296.0,-304.0,-318.0,-342.0,-346.0,-347.0,-349.0,-350.0,-348.0,-346.0,-346.0,-345.0,-344.0,-342.0,-324.0,-296.0,-260.0,-224.0,-168.0,-140.0,-122.0,-126.0,-140.0,-174.0,-207.0,-246.0,-274.0,-301.0,-318.0,-329.0,-334.0,-335.0,-337.0,-337.0,-337.0,-336.0,-336.0,-335.0,-333.0,-333.0,-333.0,-332.0,-332.0,-332.0,-331.0,-331.0,-332.0,-331.0,-331.0,-332.0,-332.0,-332.0,-333.0,-333.0,-333.0,-334.0,-334.0,-333.0
22.0,22.0,22.0,22.0,22.0,22.0,22.0,21.0,21.0,21.0,21.0,19.0,12.0,-31.0,-78.0,-135.0,-186.0,-198.0,-209.0,-212.0,-211.0,-210.0,-209.0,-201.0,-187.0,-149.0,-105.0,-60.0,-39.0,-20.0,-5.0,3.0,9.0,10.0,11.0,11.0,12.0,13.0,18.0,20.0,28.0,31.0,25.0,5.0,-39.0,-78.0,-89.0,-94.0,-94.0,-93.0,-88.0,-78.0,-72.0,-66.0,-63.0,-62.0,-60.0,-60.0,-60.0,-60.0,-58.0,-57.0,-57.0,-58.0,-59.0,-60.0,-60.0,-60.0,-61.0,-61.0,-60.0,-60.0,-59.0,-59.0,-59.0,-59.0,-59.0,-60.0,-60.0,-59.0,-59.0,-59.0
