-192.0,-194.0,-195.0,-196.0,-197.0,-198.0,-198.0,-198.0,-198.0,-199.0,-202.0,-212.0,-226.0,-253.0,-275.0,-283.0,-282.0,-272.0,-254.0,-238.0,-219.0,-204.0,-199.0,-200.0,-203.0,-205.0,-207.0,-209.0,-209.0,-208.0,-208.0,-207.0,-205.0,-199.0,-189.0,-178.0,-167.0,-167.0,-178.0,-191.0,-211.0,-228.0,-248.0,-258.0,-267.0,-272.0,-274.0,-275.0,-275.0,-275.0,-274.0,-272.0,-271.0,-270.0,-270.0,-270.0,-271.0,-271.0,-270.0,-271.0,-272.0,-272.0,-273.0,-273.0,-273.0,-274.0,-274.0,-273.0,-273.0,-273.0,-273.0,-273.0,-274.0,-274.0,-274.0,-274.0,-274.0,-274.0
15.0,14.0,14.0,14.0,14.0,14.0,13.0,12.0,12.0,12.0,13.0,15.0,16.0,13.0,-8.0,-28.0,-51.0,-62.0,-70.0,-71.0,-66.0,-52.0,-37.0,-18.0,-6.0,6.0,12.0,17.0,19.0,19.0,19.0,19.0,18.0,10.0,-19.0,-54.0,-97.0,-117.0,-129.0,-134.0,-136.0,-137.0,-134.0,-131.0,-127.0,-123.0,-121.0,-117.0,-115.0,-114.0,-114.0,-114.0,-114.0,-114.0,-113.0,-113.0,-113.0,-112.0,-112.0,-111.0,-111.0,-111.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0
