-215.0,-214.0,-213.0,-212.0,-211.0,-210.0,-209.0,-208.0,-210.0,-215.0,-237.0,-261.0,-298.0,-327.0,-361.0,-380.0,-389.0,-387.0,-380.0,-360.0,-336.0,-305.0,-284.0,-253.0,-222.0,-177.0,-166.0,-170.0,-176.0,-180.0,-182.0,-183.0,-188.0,-192.0,-194.0,-197.0,-200.0,-205.0,-218.0,-237.0,-271.0,-288.0,-294.0,-295.0,-295.0,-292.0,-289.0,-289.0,-288.0,-287.0,-288.0,-288.0,-288.0,-288.0,-288.0,-288.0,-289.0,-289.0,-288.0,-287.0,-288.0,-288.0,-288.0,-288.0,-289.0,-289.0,-289.0,-289.0,-289.0,-288.0,-287.0,-288.0,-288.0,-288.0,-288.0,-288.0,-288.0,-288.0,-288.0,-287.0,-287.0,-287.0,-286.0,-286.0,-286.0,-286.0,-287.0,-288.0,-288.0,-288.0,-289.0,-289.0
39.0,39.0,39.0,38.0,37.0,37.0,37.0,39.0,42.0,45.0,49.0,51.0,50.0,45.0,28.0,10.0,-15.0,-29.0,-39.0,-55.0,-70.0,-81.0,-80.0,-77.0,-72.0,-66.0,-51.0,-39.0,-28.0,-18.0,-11.0,-9.0,-8.0,-8.0,-9.0,-9.0,-10.0,-11.0,-10.0,-10.0,-8.0,-6.0,-8.0,-8.0,-9.0,-10.0,-10.0,-10.0,-11.0,-11.0,-12.0,-12.0,-12.0,-12.0,-13.0,-13.0,-13.0,-13.0,-13.0,-13.0,-13.0,-13.0,-13.0,-13.0,-12.0,-11.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0
