-216.0,-214.0,-213.0,-213.0,-213.0,-213.0,-213.0,-214.0,-215.0,-222.0,-241.0,-256.0,-273.0,-288.0,-289.0,-290.0,-292.0,-293.0,-284.0,-270.0,-257.0,-247.0,-230.0,-220.0,-216.0,-212.0,-205.0,-202.0,-201.0,-200.0,-200.0,-201.0,-202.0,-190.0,-172.0,-141.0,-135.0,-119.0,-112.0,-107.0,-108.0,-109.0,-111.0,-116.0,-124.0,-131.0,-146.0,-170.0,-177.0,-170.0,-174.0,-181.0,-183.0,-187.0,-196.0,-207.0,-236.0,-278.0,-303.0,-321.0,-329.0,-332.0,-330.0,-327.0,-325.0,-323.0,-322.0,-320.0,-319.0,-320.0,-319.0,-318.0,-318.0,-318.0,-318.0,-318.0,-317.0,-317.0,-317.0,-316.0,-316.0,-316.0,-316.0,-317.0,-318.0,-317.0,-316.0,-316.0,-316.0,-316.0,-316.0,-317.0,-317.0,-316.0,-316.0
33.0,37.0,39.0,39.0,39.0,39.0,39.0,39.0,32.0,13.0,-42.0,-98.0,-161.0,-182.0,-188.0,-191.0,-187.0,-168.0,-154.0,-131.0,-95.0,-49.0,-17.0,4.0,21.0,29.0,40.0,41.0,39.0,38.0,32.0,32.0,28.0,3.0,-37.0,-117.0,-166.0,-187.0,-195.0,-202.0,-204.0,-204.0,-203.0,-195.0,-172.0,-148.0,-114.0,-90.0,-67.0,-64.0,-60.0,-58.0,-60.0,-60.0,-60.0,-60.0,-52.0,-41.0,-36.0,-33.0,-32.0,-33.0,-34.0,-36.0,-37.0,-38.0,-38.0,-38.0,-39.0,-39.0,-39.0,-39.0,-40.0,-40.0,-40.0,-40.0,-41.0,-41.0,-41.0,-41.0,-41.0,-41.0,-41.0,-41.0,-41.0,-42.0,-43.0,-43.0,-43.0,-44.0,-45.0,-45.0,-45.0,-46.0,-46.0
