-267.0,-267.0,-267.0,-267.0,-268.0,-269.0,-269.0,-268.0,-260.0,-242.0,-191.0,-153.0,-128.0,-140.0,-163.0,-200.0,-227.0,-256.0,-275.0,-285.0,-288.0,-293.0,-294.0,-293.0,-290.0,-275.0,-245.0,-214.0,-170.0,-145.0,-132.0,-129.0,-125.0,-124.0,-126.0,-126.0,-127.0,-129.0,-131.0,-132.0,-132.0,-132.0,-133.0,-135.0,-136.0,-137.0,-138.0,-138.0,-139.0,-141.0,-141.0,-141.0,-141.0,-141.0,-141.0,-142.0,-143.0,-143.0,-142.0,-142.0,-143.0,-144.0,-145.0,-144.0
10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,11.0,12.0,12.0,7.0,-1.0,-14.0,-23.0,-39.0,-51.0,-63.0,-70.0,-81.0,-85.0,-85.0,-86.0,-87.0,-88.0,-94.0,-105.0,-113.0,-121.0,-125.0,-127.0,-129.0,-130.0,-129.0,-129.0,-130.0,-129.0,-129.0,-129.0,-129.0,-128.0,-128.0,-128.0,-127.0,-126.0,-126.0,-125.0,-125.0,-125.0,-124.0,-124.0,-124.0,-123.0,-123.0,-123.0,-123.0,-123.0,-123.0,-123.0,-122.0,-121.0,-121.0,-121.0,-121.0
