-329.0,-329.0,-329.0,-329.0,-329.0,-329.0,-329.0,-328.0,-326.0,-316.0,-296.0,-279.0,-256.0,-235.0,-219.0,-215.0,-210.0,-205.0,-201.0,-199.0,-199.0,-199.0,-199.0,-199.0,-199.0,-199.0,-199.0,-199.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-199.0,-199.0,-199.0,-199.0,-199.0,-199.0,-200.0,-200.0,-199.0,-198.0,-197.0,-198.0,-197.0,-196.0,-197.0,-196.0,-196.0,-195.0,-194.0,-193.0,-194.0,-192.0,-190.0,-190.0,-188.0,-184.0,-183.0,-186.0,-183.0,-182.0,-175.0,-167.0,-161.0,-162.0,-162.0,-163.0,-164.0,-164.0,-163.0,-164.0,-165.0,-165.0,-166.0,-167.0,-169.0,-171.0,-172.0,-173.0,-175.0,-178.0,-180.0,-182.0,-184.0,-187.0,-189.0,-189.0,-188.0,-188.0,-188.0,-188.0,-188.0,-188.0,-188.0,-188.0,-188.0,-188.0,-190.0,-190.0,-191.0,-191.0,-189.0,-191.0,-201.0,-208.0,-232.0,-259.0,-301.0,-335.0,-367.0,-379.0,-387.0,-389.0,-387.0,-384.0,-383.0,-381.0,-380.0,-379.0,-378.0,-378.0,-377.0,-376.0,-376.0,-376.0,-376.0,-377.0,-378.0,-377.0,-376.0,-376.0,-376.0,-375.0,-375.0,-374.0,-373.0,-374.0,-374.0,-374.0,-375.0,-375.0,-374.0,-373.0,-373.0,-373.0,-373.0,-373.0,-373.0,-373.0,-372.0,-372.0,-372.0,-372.0,-372.0,-372.0,-372.0,-373.0,-373.0,-373.0,-374.0,-374.0,-373.0,-373.0,-373.0,-373.0,-373.0,-373.0,-373.0,-373.0,-373.0,-372.0
25.0,25.0,25.0,25.0,25.0,25.0,25.0,24.0,22.0,8.0,-39.0,-68.0,-98.0,-114.0,-121.0,-124.0,-127.0,-126.0,-125.0,-126.0,-127.0,-126.0,-125.0,-125.0,-124.0,-123.0,-123.0,-123.0,-122.0,-121.0,-121.0,-121.0,-120.0,-119.0,-118.0,-117.0,-115.0,-114.0,-114.0,-113.0,-112.0,-110.0,-109.0,-109.0,-111.0,-112.0,-113.0,-112.0,-111.0,-112.0,-113.0,-114.0,-115.0,-115.0,-117.0,-120.0,-122.0,-121.0,-122.0,-120.0,-113.0,-101.0,-94.0,-77.0,-57.0,-38.0,-25.0,-13.0,-7.0,-4.0,-2.0,-0.0,0.0,1.0,3.0,5.0,6.0,7.0,9.0,8.0,8.0,8.0,8.0,8.0,9.0,10.0,10.0,9.0,10.0,11.0,12.0,13.0,13.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,11.0,12.0,11.0,10.0,9.0,10.0,7.0,3.0,-7.0,-20.0,-33.0,-40.0,-44.0,-45.0,-47.0,-48.0,-48.0,-50.0,-50.0,-50.0,-50.0,-50.0,-50.0,-50.0,-50.0,-50.0,-50.0,-50.0,-50.0,-50.0,-50.0,-50.0,-50.0,-50.0,-50.0,-50.0,-50.0,-50.0,-50.0,-49.0,-49.0,-49.0,-49.0,-49.0,-49.0,-49.0,-48.0,-48.0,-48.0,-48.0,-48.0,-48.0,-48.0,-48.0,-48.0,-48.0,-48.0,-48.0,-48.0,-47.0,-47.0,-47.0,-46.0,-46.0,-46.0,-46.0,-46.0,-46.0,-46.0,-46.0,-46.0,-46.0,-46.0,-46.0
