-197.0,-197.0,-197.0,-197.0,-197.0,-197.0,-197.0,-196.0,-198.0,-202.0,-207.0,-215.0,-214.0,-215.0,-214.0,-213.0,-212.0,-212.0,-212.0,-212.0,-212.0,-211.0,-211.0,-211.0,-210.0,-210.0,-210.0,-210.0,-210.0,-211.0,-210.0,-209.0,-209.0,-209.0,-209.0,-209.0,-210.0,-209.0,-208.0,-208.0
36.0,37.0,38.0,39.0,39.0,38.0,34.0,27.0,-2.0,-46.0,-108.0,-132.0,-139.0,-144.0,-143.0,-141.0,-140.0,-139.0,-138.0,-137.0,-136.0,-136.0,-136.0,-136.0,-136.0,-136.0,-136.0,-136.0,-136.0,-136.0,-136.0,-136.0,-136.0,-136.0,-136.0,-136.0,-136.0,-136.0,-136.0,-136.0
