-377.0,-375.0,-374.0,-373.0,-371.0,-370.0,-370.0,-370.0,-369.0,-364.0,-347.0,-324.0,-286.0,-264.0,-250.0,-242.0,-234.0,-230.0,-231.0,-235.0,-236.0,-236.0,-238.0,-238.0,-238.0,-237.0,-238.0,-239.0,-239.0,-239.0,-239.0,-240.0,-240.0,-240.0,-240.0,-239.0,-238.0,-237.0,-236.0,-234.0,-231.0,-228.0,-227.0,-226.0,-225.0,-225.0,-227.0,-227.0,-225.0,-223.0,-221.0,-220.0,-218.0,-218.0,-218.0,-217.0,-216.0,-215.0,-214.0,-213.0,-210.0,-207.0,-206.0,-207.0,-206.0,-205.0,-203.0,-203.0,-204.0,-204.0,-205.0,-205.0,-205.0,-206.0,-206.0,-205.0,-200.0,-194.0,-190.0,-190.0,-189.0,-189.0,-191.0,-195.0,-199.0,-207.0,-214.0,-223.0,-231.0,-242.0,-252.0,-256.0,-262.0,-266.0,-270.0,-275.0,-281.0,-284.0,-287.0,-289.0,-290.0,-289.0,-290.0,-290.0,-290.0,-290.0,-290.0,-290.0,-290.0,-292.0,-291.0,-293.0,-294.0,-293.0,-290.0,-293.0,-292.0,-291.0,-291.0,-294.0,-296.0,-302.0,-303.0,-305.0,-306.0,-305.0,-305.0,-304.0,-303.0,-302.0,-302.0,-301.0,-300.0,-299.0,-298.0,-297.0,-297.0,-297.0,-297.0,-297.0,-296.0,-297.0,-296.0,-295.0,-294.0,-294.0,-294.0,-293.0,-293.0,-292.0,-291.0,-290.0,-290.0,-291.0,-291.0,-291.0,-292.0,-293.0,-293.0,-294.0,-294.0,-295.0,-296.0,-297.0,-297.0,-297.0,-298.0,-298.0,-298.0,-299.0,-299.0,-299.0,-299.0,-300.0,-300.0,-300.0,-300.0,-300.0,-300.0,-300.0,-300.0
-23.0,-24.0,-25.0,-26.0,-27.0,-27.0,-27.0,-27.0,-27.0,-28.0,-32.0,-38.0,-39.0,-40.0,-45.0,-48.0,-47.0,-47.0,-48.0,-49.0,-49.0,-49.0,-49.0,-48.0,-48.0,-48.0,-48.0,-48.0,-48.0,-48.0,-48.0,-48.0,-48.0,-47.0,-46.0,-45.0,-45.0,-44.0,-43.0,-42.0,-41.0,-40.0,-40.0,-41.0,-41.0,-41.0,-41.0,-41.0,-40.0,-40.0,-39.0,-38.0,-36.0,-35.0,-35.0,-35.0,-34.0,-34.0,-34.0,-35.0,-39.0,-39.0,-38.0,-39.0,-40.0,-40.0,-39.0,-40.0,-42.0,-43.0,-45.0,-46.0,-44.0,-43.0,-42.0,-41.0,-37.0,-29.0,-20.0,-15.0,-4.0,12.0,20.0,25.0,28.0,33.0,35.0,39.0,42.0,43.0,42.0,42.0,43.0,44.0,43.0,42.0,41.0,41.0,41.0,41.0,41.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,41.0,40.0,41.0,39.0,36.0,36.0,39.0,41.0,40.0,38.0,34.0,17.0,-42.0,-90.0,-122.0,-132.0,-140.0,-139.0,-139.0,-140.0,-140.0,-139.0,-138.0,-137.0,-137.0,-137.0,-137.0,-137.0,-137.0,-137.0,-136.0,-136.0,-135.0,-134.0,-133.0,-133.0,-132.0,-132.0,-132.0,-132.0,-132.0,-132.0,-132.0,-132.0,-131.0,-131.0,-131.0,-131.0,-130.0,-130.0,-129.0,-129.0,-129.0,-129.0,-129.0,-129.0,-129.0,-128.0,-128.0,-128.0,-127.0,-127.0,-127.0,-126.0,-126.0,-126.0,-126.0,-126.0,-126.0,-126.0,-126.0,-126.0
