-174.0,-173.0,-173.0,-173.0,-173.0,-172.0,-172.0,-171.0,-171.0,-171.0,-170.0,-168.0,-163.0,-165.0,-172.0,-175.0,-177.0,-179.0,-179.0,-179.0,-178.0,-176.0,-175.0,-175.0,-174.0,-175.0,-181.0,-186.0,-185.0,-177.0,-172.0,-167.0,-159.0,-152.0,-139.0,-122.0,-101.0,-91.0,-80.0,-76.0,-83.0,-104.0,-126.0,-155.0,-173.0,-187.0,-190.0,-195.0,-197.0,-197.0,-195.0,-192.0,-185.0,-178.0,-158.0,-139.0,-127.0,-118.0,-111.0,-113.0,-112.0,-112.0,-113.0,-113.0,-114.0,-114.0,-114.0,-115.0,-116.0,-116.0,-117.0,-118.0,-118.0,-119.0,-120.0,-120.0,-120.0,-120.0,-121.0,-121.0,-121.0,-122.0,-122.0,-122.0,-122.0,-122.0,-122.0,-122.0
56.0,56.0,55.0,54.0,52.0,50.0,49.0,48.0,48.0,49.0,48.0,40.0,8.0,-28.0,-73.0,-94.0,-107.0,-114.0,-119.0,-121.0,-122.0,-122.0,-120.0,-112.0,-96.0,-73.0,-57.0,-41.0,-37.0,-38.0,-36.0,-34.0,-29.0,-18.0,-2.0,16.0,31.0,37.0,44.0,48.0,46.0,27.0,5.0,-15.0,-17.0,-20.0,-24.0,-24.0,-24.0,-24.0,-24.0,-26.0,-30.0,-38.0,-64.0,-88.0,-110.0,-119.0,-128.0,-129.0,-126.0,-123.0,-123.0,-122.0,-122.0,-122.0,-122.0,-122.0,-122.0,-122.0,-122.0,-122.0,-122.0,-122.0,-122.0,-122.0,-122.0,-122.0,-122.0,-122.0,-122.0,-122.0,-122.0,-122.0,-122.0,-122.0,-122.0,-122.0
