-275.0,-276.0,-276.0,-276.0,-277.0,-277.0,-276.0,-275.0,-274.0,-273.0,-269.0,-251.0,-210.0,-182.0,-171.0,-174.0,-179.0,-183.0,-184.0,-184.0,-185.0,-184.0,-183.0,-183.0,-182.0,-182.0,-182.0,-181.0,-178.0,-177.0,-176.0,-175.0,-174.0,-172.0,-171.0,-172.0,-172.0,-167.0,-165.0,-165.0,-165.0,-163.0,-160.0,-157.0,-155.0,-152.0,-149.0,-145.0,-142.0,-141.0,-142.0,-146.0,-150.0,-151.0,-149.0,-144.0,-147.0,-154.0,-160.0,-166.0,-172.0,-175.0,-177.0,-180.0,-185.0,-188.0,-190.0,-191.0,-193.0,-194.0,-195.0,-197.0,-199.0,-200.0,-202.0,-204.0,-204.0,-202.0,-198.0,-194.0,-195.0,-196.0,-201.0,-208.0,-218.0,-225.0,-231.0,-237.0,-240.0,-240.0,-238.0,-237.0,-235.0,-234.0,-234.0,-233.0,-232.0,-232.0,-231.0,-231.0,-230.0,-229.0,-228.0,-227.0,-226.0,-226.0,-226.0,-225.0,-225.0,-225.0,-224.0,-223.0,-222.0,-222.0,-221.0,-221.0,-221.0,-221.0,-221.0,-221.0,-221.0,-221.0,-221.0,-222.0,-222.0,-222.0,-222.0,-222.0,-223.0,-223.0,-223.0,-223.0,-223.0,-223.0,-223.0,-223.0,-223.0,-224.0,-224.0,-224.0,-224.0
-47.0,-48.0,-48.0,-48.0,-48.0,-48.0,-49.0,-49.0,-49.0,-49.0,-49.0,-50.0,-55.0,-59.0,-63.0,-62.0,-61.0,-61.0,-61.0,-61.0,-62.0,-62.0,-62.0,-63.0,-63.0,-63.0,-64.0,-65.0,-67.0,-68.0,-68.0,-68.0,-72.0,-71.0,-71.0,-72.0,-73.0,-73.0,-73.0,-73.0,-74.0,-77.0,-79.0,-81.0,-81.0,-81.0,-80.0,-79.0,-77.0,-73.0,-71.0,-73.0,-75.0,-70.0,-64.0,-51.0,-43.0,-31.0,-15.0,-7.0,2.0,9.0,16.0,18.0,19.0,19.0,20.0,20.0,20.0,19.0,19.0,19.0,19.0,19.0,18.0,17.0,15.0,13.0,12.0,13.0,11.0,4.0,-11.0,-58.0,-95.0,-116.0,-141.0,-152.0,-160.0,-162.0,-164.0,-165.0,-165.0,-164.0,-162.0,-161.0,-161.0,-161.0,-161.0,-161.0,-161.0,-161.0,-161.0,-161.0,-161.0,-161.0,-161.0,-161.0,-161.0,-161.0,-161.0,-161.0,-161.0,-161.0,-161.0,-161.0,-161.0,-161.0,-161.0,-161.0,-161.0,-161.0,-161.0,-161.0,-161.0,-161.0,-161.0,-161.0,-161.0,-161.0,-161.0,-161.0,-161.0,-161.0,-161.0,-161.0,-161.0,-161.0,-161.0,-161.0,-161.0
