-216.0,-215.0,-214.0,-212.0,-210.0,-206.0,-204.0,-205.0,-212.0,-237.0,-265.0,-308.0,-329.0,-335.0,-330.0,-318.0,-284.0,-246.0,-194.0,-162.0,-155.0,-157.0,-166.0,-202.0,-239.0,-276.0,-294.0,-310.0,-313.0,-313.0,-312.0,-310.0,-308.0,-306.0,-305.0,-305.0,-304.0,-303.0,-304.0,-304.0,-303.0,-303.0,-302.0,-301.0,-301.0,-300.0,-300.0,-301.0,-301.0,-300.0,-301.0,-301.0,-300.0,-299.0,-299.0
15.0,15.0,15.0,14.0,13.0,11.0,11.0,14.0,18.0,27.0,30.0,24.0,4.0,-39.0,-78.0,-102.0,-124.0,-125.0,-109.0,-89.0,-53.0,-36.0,-32.0,-23.0,-26.0,-39.0,-41.0,-36.0,-36.0,-36.0,-34.0,-34.0,-34.0,-33.0,-33.0,-34.0,-34.0,-34.0,-34.0,-34.0,-34.0,-34.0,-34.0,-34.0,-35.0,-35.0,-35.0,-35.0,-35.0,-35.0,-35.0,-35.0,-35.0,-35.0,-35.0
